accepted_species,genus,family,n_islands,n_records
Tristira triptera,Tristira,Sapindaceae,9,19
Atalantia racemosa,Atalantia,Rutaceae,8,30
Stellaria edwardsii,Stellaria,Caryophyllaceae,37,138
Conioselinum tataricum,Conioselinum,Apiaceae,28,49
Cecropia glaziovii,Cecropia,Urticaceae,8,38
Populus suaveolens,Populus,Salicaceae,13,405
Paratrophis glabra,Paratrophis,Moraceae,15,469
Peperomia thomeana,Peperomia,Piperaceae,4,71
Hippuris montana,Hippuris,Plantaginaceae,20,172
Plerandra osyana,Plerandra,Araliaceae,6,244
Solanum dunalianum,Solanum,Solanaceae,14,110
Alpinia biakensis,Alpinia,Zingiberaceae,3,31
Agave karatto,Agave,Asparagaceae,17,76
Planchonella pomifera,Planchonella,Sapotaceae,4,39
Begonia bogneri,Begonia,Begoniaceae,2,3
Salsola squarrosa,Salsola,Amaranthaceae,25,248
Cressa truxillensis,Cressa,Convolvulaceae,15,192
Freycinetia fergussonensis,Freycinetia,Pandanaceae,3,4
Wahlenbergia linifolia,Wahlenbergia,Campanulaceae,6,33
Lithocarpus cantleyanus,Lithocarpus,Fagaceae,5,81
Reynoutria multiflora,Reynoutria,Polygonaceae,17,3000
Gymnosporia heterophylla,Gymnosporia,Celastraceae,5,10
Helicia nortoniana,Helicia,Proteaceae,3,6
Buchnera americana,Buchnera,Orobanchaceae,14,36
Pomaderris oraria,Pomaderris,Rhamnaceae,5,67
Myosotis maritima,Myosotis,Boraginaceae,8,717
Elaeocarpus marginatus,Elaeocarpus,Elaeocarpaceae,2,40
Carapa procera,Carapa,Meliaceae,6,13
Haenianthus salicifolius,Haenianthus,Oleaceae,4,80
Diospyros brideliifolia,Diospyros,Ebenaceae,3,12
Crassula sarmentosa,Crassula,Crassulaceae,7,21
Gentianella cerina,Gentianella,Gentianaceae,4,71
Gluta macrocarpa,Gluta,Anacardiaceae,5,41
Tetrastigma petraeum,Tetrastigma,Vitaceae,5,6
Viola tridentata,Viola,Violaceae,7,35
Hopea beccariana,Hopea,Dipterocarpaceae,3,109
Colea velutina,Colea,Bignoniaceae,3,208
Myristica argentea,Myristica,Myristicaceae,3,8
Sicyos hispidus,Sicyos,Cucurbitaceae,4,26
Lycoris aurea,Lycoris,Amaryllidaceae,10,109
Oenothera tetraptera,Oenothera,Onagraceae,7,45
Moraea setifolia,Moraea,Iridaceae,8,39
Bunchosia linearifolia,Bunchosia,Malpighiaceae,2,28
