candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
bsdb-symmetry:01f419e0b0a431fa822fb34e,floral_symmetry,Opuntia stricta,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Opuntia stricta; tnrs_status=Accepted; tnrs_family=Cactaceae; FlrSymCheck=radial; trait.source=GBIF|https://www.sciencedirect.com/science/article/pii/S0260877408003610|https://www.sciencedirect.com/science/article/pii/S0308814603001845,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,7170ef1a6d3119dfbbf73be73ac9ee9872210ade050870153b294cd921cae78c
bsdb-symmetry:643d06a3ebff8295c3d757de,floral_symmetry,Solanum splendens,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Solanum splendens; tnrs_status=Synonym; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ab5fa6fd0de2ebf961717dedcab7b10399758f410700bfc8ae67985c42c71906
bsdb-symmetry:8626803698ca1e0ccd51e619,floral_symmetry,Banksia formosa,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Banksia formosa; tnrs_status=Synonym; tnrs_family=Proteaceae; FlrSymCheck=radial; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d498c3702d225c8bfba01fa3996abbd1cf33c190e7a5b4225fe374cb7e726464
bsdb-symmetry:f457e211df3cbe39f0062690,floral_symmetry,Lycium cooperi,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Lycium cooperi; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=TRY|GBIF|https://ucjeps.berkeley.edu/cgi-bin/get_JM_treatment.pl?7625,7636,7643",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,96ecb63edc3f52734b4318601979a15f1ab01763ab3d9aafdd7cd9a03519d20b
bsdb-symmetry:5e10ea53361de327aa232886,floral_symmetry,Solanum campanulatum,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Solanum campanulatum; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=https://www.GBIF.org/occurrence/gallery?taxon_key=2931598,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,856782296c24f99bff8eaba86579ec51bda172e1c2fbc6bf760c546591423ba8
bsdb-symmetry:56372bb38657b4d8acd62bb6,floral_symmetry,Eutrochium purpureum,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eutrochium purpureum; tnrs_status=Synonym; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,149aa1d7ef9d8604a7ee167860c357bd29518ffcc8ac1130e7a60e54c12e7d6e
bsdb-symmetry:f6988012838c946ec5aaf615,floral_symmetry,Clethra alnifolia,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Clethra alnifolia; tnrs_status=Accepted; tnrs_family=Clethraceae; FlrSymCheck=radial; trait.source=FNA, GBIF",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,33a1309aab5035e823551a50b6e3e35422b4754b43eb4a582b0576e15195955b
bsdb-symmetry:21dfd29b9eb91f824b200f8b,floral_symmetry,Microseris douglasii,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Microseris douglasii; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=TRY|GBIF|FNA,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,a153adb9384975866f40089d8a9f4217e6eceb0ba32efadccad16b74c386c7da
bsdb-symmetry:a98f46dc3dad2f314d52146e,floral_symmetry,Asteriscus aquaticus,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Asteriscus aquaticus; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=TRY|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,307f73b98edafa9c9d9e6bce0a69b252b90a1f656364f818ef46468b88da7d0f
bsdb-symmetry:9334e262d014f8d3d6925570,floral_symmetry,Gunnera tinctoria,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Gunnera tinctoria; tnrs_status=Accepted; tnrs_family=Gunneraceae; FlrSymCheck=radial; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ade51256373baa77ab36beec1ae521af6ab7d2cb45745747e7ae141a773e2e90
bsdb-symmetry:1204b5e2422ce9ea0fac92db,floral_symmetry,Egletes prostrata,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Egletes prostrata; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,2ab0b035bb263051ff68c659cd00d2a6791780cc7886d820778d6eabd9f7cdaa
bsdb-symmetry:282b25cfc0b7d67803cfd1e4,floral_symmetry,Bidens torta,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Bidens torta; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=https://plants.usda.gov/home/plantProfile?symbol=BITO|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,45c0cbe542ada07303a2a299f44c7b625c14a28a1881163cbf8c9f969b297964
bsdb-symmetry:c5e701a2445fa3eb89788e99,floral_symmetry,Symphyotrichum firmum,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Symphyotrichum firmum; tnrs_status=Synonym; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=https://plants.usda.gov/core/profile?symbol=SYPUP|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3f8723d3c936065cc5bc989bd7ac92404fc882e99f486f0b1cb0b2f2632440f2
bsdb-symmetry:520d653f5507916ba8c64567,floral_symmetry,Erysimum insulare,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Erysimum insulare; tnrs_status=Accepted; tnrs_family=Brassicaceae; FlrSymCheck=radial; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,e1f4c3613ea5029755e1bc9c2d0b536354139bb113e91620b38ac504e06d3b3c
bsdb-symmetry:08b3e1d06652ffc93c034112,floral_symmetry,Pachycladon latesiliquum,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Pachycladon latesiliquum; tnrs_status=Accepted; tnrs_family=Brassicaceae; FlrSymCheck=radial; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,a9381b25b2e84900e9bb3e78c69a1c3869e8389ec4aeac7e10b3e3905a5ffbc1
bsdb-symmetry:7bf8c9b4c54a3881fbcb4db5,floral_symmetry,Erigeron divaricatus,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Erigeron divaricatus; tnrs_status=Synonym; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=GBIF| https://bsapubs.onlinelibrary.wiley.com/doi/pdf/10.3732/ajb.94.4.660|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ae1757b9405b79dffa5ef905f049ed164fcb2dc5412a684a9a4fccfa20b50123
bsdb-symmetry:897730ed9015c3155990d0ff,floral_symmetry,Capsicum chinense,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Capsicum chinense; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=GBIF|wcvp|BIEN|barik2017,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d8720c478965fc0dd352c28ade5c5b0d643602db5c72a8ee011978994b1afbec
bsdb-symmetry:85d05baf8ee1f3dcf8320bff,floral_symmetry,Myosotis tenericaulis,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Myosotis tenericaulis; tnrs_status=Accepted; tnrs_family=Boraginaceae; FlrSymCheck=radial; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,6c5693f03db20e3792f002ad7da7353dd835b3f343e7543f5205d2d04559243e
bsdb-symmetry:46948875bb265abd2cf18fe8,floral_symmetry,Cakile constricta,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cakile constricta; tnrs_status=Accepted; tnrs_family=Brassicaceae; FlrSymCheck=radial; trait.source=GBIF | https://pdfs.semanticscholar.org/2183/189ce05964c2e96deb0355092460e11dd2e2.pdf,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,481f7c8436810a1d76482a91e24515d7409e8fe8af8e917c23f51e35eb1c975f
bsdb-symmetry:c12bf16feb27b5a600e7b295,floral_symmetry,Solanum cleistogamum,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Solanum cleistogamum; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=TRY|GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3ceb6e881d1095657be0df17e7e7b69f9c12c73867ae941280aa18c2e8f59832
bsdb-symmetry:4c5a68eec3c241b117f45f92,floral_symmetry,Gerbera jamesonii,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Gerbera jamesonii; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=TRY|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,9e5e0f4a5ca6ed11a169c866cf61a08b4fbbff3634b6f172ebe58f8d63129a09
bsdb-symmetry:11e3ffa847290df49efc07c5,floral_symmetry,Cymbopetalum brasiliense,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cymbopetalum brasiliense; tnrs_status=Accepted; tnrs_family=Annonaceae; FlrSymCheck=radial; trait.source=GBIF|KEW,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,7c21505e1d397bf5f65cd41288a702449feae3e057d676754fd40ba0d4f480ee
bsdb-symmetry:d713f467c5d3bdf9062474fb,floral_symmetry,Heterotheca subaxillaris,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Heterotheca subaxillaris; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,c2da697641935be9371ea83f396d3a9e2f929fe008b97afa7a2d15246ac35cf6
bsdb-symmetry:1336b543298e05cf44fd4545,floral_symmetry,Senecio laseguei,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Senecio laseguei; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=GBIF|https://www.sciencedirect.com/science/article/pii/S0140196315000828?casa_token=e0y_6aFL4NEAAAAA:Pkd7r5pUU_-ziiZlhyVGpxMGwn2_1vQOuccwIj7GqjY_uCQxJpFQiNMA9WYMuNqIcF0S9BNtSA|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,3d8832ecb1c1df24e5d1c8d55b82cbde0a2339be6b82634031518f701e48f958
bsdb-symmetry:56dc88d4aff53b012c3a2505,floral_symmetry,Lycium andersonii,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Lycium andersonii; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=TRY|GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,9701a59e33904696cb5c875a8e48b98e45d096c863f264ebf2284f43f14819b6
bsdb-symmetry:231af672c33f1c31afd24a04,floral_symmetry,Datura quercifolia,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Datura quercifolia; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=radial; trait.source=TRY|https://www.jstor.org/stable/pdf/40022255.pdf,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,5e4e8d0d398f666d3458317605cbac13fa8e8e1134a42b24d71df76a471309f3
bsdb-symmetry:e29219317841d5a284120c64,floral_symmetry,Bidens mauiensis,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Bidens mauiensis; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=https://plants.usda.gov/home/plantProfile?symbol=BIMA4|funk2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,81795628d65121d5170466c5fc3396c826c19036553ddc27f6e9540fe23d879d
bsdb-symmetry:c75a4a6e45abecff3949b826,floral_symmetry,Balduina angustifolia,actinomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Balduina angustifolia; tnrs_status=Accepted; tnrs_family=Asteraceae; FlrSymCheck=radial; trait.source=https://flawildflowers.org/flower-friday-balduina-angustifolia/,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,439f9f4782ecf51c73c00e2acd05d43ddbdbcec0f94f7e04936464f19aeb302e
bsdb-symmetry:9fb0a0f1531728c9b0ec182d,floral_symmetry,Byrsonima crassifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Byrsonima crassifolia; tnrs_status=Accepted; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,e15129c8a609b1720c528c9b8d6e8678f010febcc914fec2c86dde469adbdbbe
bsdb-symmetry:1046003063a62bf6c40fa6d5,floral_symmetry,Chamaecrista rotundifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Chamaecrista rotundifolia; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=slightly zygomorphic; trait.source=GBIF|https://www.alice.cnptia.embrapa.br/bitstream/doc/373156/1/Vol21rev3ano99art10.pdf,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,e9f1991ecca6cb2baeadf2296a7c5a7dfdcf136bbe8972833f8a4e50ddce9de2
bsdb-symmetry:6f60408136af0be4127749b6,floral_symmetry,Aphelandra sinclairiana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Aphelandra sinclairiana; tnrs_status=Accepted; tnrs_family=Acanthaceae; FlrSymCheck=bilateral; trait.source=McDade 1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,6a454190563ed1590fdcab6714c6d203c3b31c275c27f1b22f30964c0b1c11ab
bsdb-symmetry:e0e227b49863f51ce2bf2056,floral_symmetry,Eulophia welwitschii,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eulophia welwitschii; tnrs_status=Accepted; tnrs_family=Orchidaceae; FlrSymCheck=bilateral; trait.source=https://eol.org/pages/1098855,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,9ceb7ddcf95a82de5ff0e0d5f9162f578412be7956046e6e2afd32fe8666ca65
bsdb-symmetry:aec38d3abb55f24f21e22047,floral_symmetry,Cytisus multiflorus,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cytisus multiflorus; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=https://www.cal-ipc.org/plants/risk/cytisus-multiflorus-risk/,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,e842f02dd58307da7252949dca74d0f0bfac77199be51efd97f4180b569e7a75
bsdb-symmetry:3e591ddc2e82de26c2f93253,floral_symmetry,Nicotiana repanda,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana repanda; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://www.GBIF.org/occurrence/gallery?taxon_key=2928778|https://www.wildflower.org/plants/result.php?id_plant=NIRE,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,0a8c18501f3e8fafefec9d451e7f543d0cce637b855df7e282813751211b5deb
bsdb-symmetry:c6a26f312d4b347b24c9b4be,floral_symmetry,Cyrtandra grandiflora,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Cyrtandra grandiflora; tnrs_status=Accepted; tnrs_family=Gesneriaceae; FlrSymCheck=bilateral; trait.source=flora of the hawaiian islands, Wagner et al., 1990, 1999.",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,336c9a0182aae9ccb495ce556cb3af32d5252458327424ac39a933e5cfbb27a4
bsdb-symmetry:cc2cdfd5d15571426982b39a,floral_symmetry,Cytisus striatus,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cytisus striatus; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=https://blogs.cdfa.ca.gov/Section3162/?p=3274,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,238e62442ecb47f9ed2729c879a5fea8824f05478636562553162a31801f2bdb
