accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Alcea rosea,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=242302049,scale-374a4ffa9805488e5b48c768,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 6 cm; corolla tube max_ length [cm]: 10 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=242302049,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Alpinia nigra,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200028287,scale-e6478d5aa4c0e5a17808f6cd,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1 cm; corolla tube max_ length [cm]: 1 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200028287,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Alstonia rostrata,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000037,scale-4536ba7411be6d82e1f881fe,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.5 cm; corolla tube max_ length [cm]: 0.6 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000037,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Androsace maxima,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016933,scale-00c5e27bc76328958c5049ed,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.3 cm; corolla tube max_ length [cm]: 0.4 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016933,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Androsace sarmentosa,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016948,scale-40c9ab8c9193c6424b802e67,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.5 cm; corolla tube max_ length [cm]: 0.8 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016948,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Anisopappus chinensis,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023148,scale-5d67012ace7b80a86a8a5b3b,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.3 cm; corolla tube max_ length [cm]: 0.3 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023148,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Anodendron benthamianum,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,https://data.nhm.ac.uk/dataset/angiosperm-functional-traits-extracted-from-botanical-descriptions/resource/6537b171-c40e-4936-90bd-f1cd4f9697e7,scale-4dff8b141b34c30da17b5304,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1.5 cm; corolla tube max_ length [cm]: 2.5 cm,species_direct,accepted_name_exact,efloras:flora_of_china:http://www.worldfloraonline.org/taxon/wfo-0000215952,original_flora_species_treatment_via_wfo_id,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Antiotrema dunnianum,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200018934,scale-20d26502f5f33ae241ee455d,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.45 cm; corolla tube max_ length [cm]: 0.7 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200018934,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Buddleja forrestii,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000130,scale-0962735c5f4e6ab1c089ad67,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.9 cm; corolla tube max_ length [cm]: 1.6 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000130,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Calystegia pellita,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200018797,scale-de371e1832a3984578dd9f25,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 4.4 cm; corolla tube max_ length [cm]: 5.5 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200018797,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Calystegia pubescens,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000162,scale-746fb4ceefe73b74193b4ec4,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 4.2 cm; corolla tube max_ length [cm]: 6.7 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000162,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Campanula sibirica,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022878,scale-53627b1db8a5c72ad92eef48,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.9 cm; corolla tube max_ length [cm]: 1.2 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022878,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Campsis grandiflora,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200021392,scale-1c9378f4d8e6ed082bb2bfc2,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 5 cm; corolla tube max_ length [cm]: 5 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200021392,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Carpesium cernuum,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023611,scale-f87f0a56c443ea2f449743b0,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.15 cm; corolla tube max_ length [cm]: 0.15 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023611,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Cirsium pendulum,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023684,scale-b5c7e4ec7abc43576933d91d,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 2.2 cm; corolla tube max_ length [cm]: 2.2 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023684,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Cirsium schantarense,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023689,scale-03ee0f9b2b00eff39cd8ca4b,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1.6 cm; corolla tube max_ length [cm]: 1.6 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200023689,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Clerodendrum bungei,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019317,scale-b5a373da070fa3bd5319f986,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 2 cm; corolla tube max_ length [cm]: 3 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019317,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Diospyros susarticulata,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200017615,scale-d5d81eecabd7bde8a70cf124,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.7 cm; corolla tube max_ length [cm]: 0.8 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200017615,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Erythrina variegata,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,https://data.nhm.ac.uk/dataset/angiosperm-functional-traits-extracted-from-botanical-descriptions/resource/6537b171-c40e-4936-90bd-f1cd4f9697e7,scale-6d4a6200dacdda5cfbb5ee94,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 6 cm; corolla tube max_ length [cm]: 7 cm,species_direct,accepted_name_exact,efloras:flora_of_china:http://www.worldfloraonline.org/taxon/wfo-0000181193,original_flora_species_treatment_via_wfo_id,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Euphrasia tarokoana,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,https://data.nhm.ac.uk/dataset/angiosperm-functional-traits-extracted-from-botanical-descriptions/resource/6537b171-c40e-4936-90bd-f1cd4f9697e7,scale-db852a9c3f5daadcddf288b1,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1.2 cm; corolla tube max_ length [cm]: 1.4 cm,species_direct,accepted_name_exact,efloras:flora_of_china:http://www.worldfloraonline.org/taxon/wfo-0001139993,original_flora_species_treatment_via_wfo_id,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Galium boreale,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022085,scale-285025620a23c507ced9391a,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.3 cm; corolla tube max_ length [cm]: 0.4 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022085,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Galium dahuricum,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=250096324,scale-3310f702283199a2dfa67bcd,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.1 cm; corolla tube max_ length [cm]: 0.4 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=250096324,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Galium elegans,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022087,scale-aa21fd7f807b1e96083de56f,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.2 cm; corolla tube max_ length [cm]: 0.25 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200022087,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Galium humifusum,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=242323008,scale-906b33d4db3da9391f60ce1e,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.15 cm; corolla tube max_ length [cm]: 0.25 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=242323008,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Gaultheria borneensis,floral_structural_complexity,tube_depth_class,shallow,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016264,scale-5d4cddd9459b37856f7ac77f,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 0.4 cm; corolla tube max_ length [cm]: 0.5 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200016264,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Gentiana algida,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200017879,scale-f11c658d243e399904fc94ac,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 4 cm; corolla tube max_ length [cm]: 5 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200017879,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Gentiana flavomaculata,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000595,scale-6567d72774d09839799d6e47,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1.2 cm; corolla tube max_ length [cm]: 1.5 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=210000595,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Glechoma grandis,floral_structural_complexity,tube_depth_class,intermediate,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019681,scale-809174f24bd3544ebcb38d07,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 1.5 cm; corolla tube max_ length [cm]: 2 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019681,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
Gmelina lecomtei,floral_structural_complexity,tube_depth_class,deep,high,latest_public_web,nhm_adept_flora_of_china_2026,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019367,scale-8c90b894951f553d7ee4738f,"Flora of China, redistributed as structured traits by Araujo, Hartley & Brummitt (2026), DOI 10.5519/p3dm31kc",corolla tube min_ length [cm]: 3 cm; corolla tube max_ length [cm]: 3 cm,species_direct,accepted_name_exact,url:http://efloras.org/florataxon.aspx?flora_id=2&taxon_id=200019367,matched_existing_original_efloras_treatment,scale-source-acquisition-20260808,nhm-adept-resource-6537b171-c40e-4936-90bd-f1cd4f9697e7,flora_of_china_exact_master_records.csv.gz,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Exact accepted species in named original flora; corolla-tube centimetre fields independently checked against pinned depth thresholds.
