candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,source_lineage,source_provider,source_citation,source_excerpt,audit_hash
iospe-colour:6b03d079633519180bc82d44,Bulbophyllum fulvibulbum,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/bulbfulvibulbum.htm,IOSPE PHOTOS,"Found in Sabah Borneo near the forest floor in open podosol forests with dense undergrowth at elevations around 1500 meters as a medium sized, cool growing epiphyte with 1.4 to 1.6"" [3.5 to 4 cm] between each ovoid, not flattened, yellowish ocher colored pseudobulbs carrying a single, apical, thick, elliptic, medium green, petiolate base leaf that blooms in the earlier fall on a 32.8"" [82 cm] long ovedrall, peduncle to 11.2"" [28 cm] long, rachis to 21.2"" [53 cm] long, about 60 flowered inflorescence with ovate shorter than the ovary floral bracts and carrying unscented flowers with yellow sepals, abaxially with dark red basal markings, yellow petals and a yellow lip basally suffused with red.",fe61dd75c5d7e6a1330fbc1a2415ecfce16e296cd6eae7b1a196982ad20ffbff,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbfulvibulbum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum fulvibulbum","Found in Sabah Borneo near the forest floor in open podosol forests with dense undergrowth at elevations around 1500 meters as a medium sized, cool growing epiphyte with 1.4 to 1.6"" [3.5 to 4 cm] between each ovoid, not flattened, yellowish ocher colored pseudobulbs carrying a single, apical, thick, elliptic, medium green, petiolate base leaf that blooms in the earlier fall on a 32.8"" [82 cm] long ovedrall, peduncle to 11.2"" [28 cm] long, rachis to 21.2"" [53 cm] long, about 60 flowered inflorescence with ovate shorter than the ovary floral bracts and carrying unscented flowers with yellow sepals, abaxially with dark red basal markings, yellow petals and a yellow lip basally suffused with red.",b215a3b07ddc81dda76718c3d13f26dab2ad964e45931afce7bdf38bed309813
iospe-colour:8fa9890ead2fc2f9ce267485,Bulbophyllum mesodon,flower_primary_color,green_brown_inconspicuous|white|yellow_orange,https://www.orchidspecies.com/bulbmesodon.htm,IOSPE PHOTOS,"Found in eastern New Guinea in primary forests and shrubby secondary open forests at elevations around 800 meters as a mini-miniature sized each growth, large sized plant, warm growing epiphyte with a pendulous rhizome with 2.8 to 3.6"" [7 to 9 cm] between each ovoid, somewhat flattened pseudobulb carrying a single, apical, ovate, acute apically, shortly petiolate base leaf that blooms in the late summer and early fall on a single, peduncle .4 to .8"" [1 to 2 cm] long, with 4 to 5 bracts, 1.4 to 3.2"" [3.5 to 8 cm] long overall, rachis erect, 1 to 2.32"" [2.5 to 5.8 cm] long, simultaneously 8 to 24 flowered inflorescence with ovate, acute apically floral bracts and carrying hardly opening flowers with greenish white tepals and an orange lip.",ce393e116093b52881bb02f1294340ebcf5553dd002757edf77ede08c014fb5e,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbmesodon.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum mesodon","Found in eastern New Guinea in primary forests and shrubby secondary open forests at elevations around 800 meters as a mini-miniature sized each growth, large sized plant, warm growing epiphyte with a pendulous rhizome with 2.8 to 3.6"" [7 to 9 cm] between each ovoid, somewhat flattened pseudobulb carrying a single, apical, ovate, acute apically, shortly petiolate base leaf that blooms in the late summer and early fall on a single, peduncle .4 to .8"" [1 to 2 cm] long, with 4 to 5 bracts, 1.4 to 3.2"" [3.5 to 8 cm] long overall, rachis erect, 1 to 2.32"" [2.5 to 5.8 cm] long, simultaneously 8 to 24 flowered inflorescence with ovate, acute apically floral bracts and carrying hardly opening flowers with greenish white tepals and an orange lip.",b247fbdd9b513df02e5ae0b6edbb333bd468f58bb41a5fe86bf83b85b99d11d5
iospe-colour:d9667b26af804ef347944ae7,Habenaria trichoglossa,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/habtrichoglossa.htm,IOSPE PHOTOS,"Found in New Guinea in humid rainforest and lower montane forest at elvations around 750 to 1100 meters as a giant sized, warm to cool growing terrestrial with an erect,in upper half stem carrying 6 to 10, obovate (lower ones) to oblong-lanceolate (upper ones), apex acuminate, base narrowing leaves that blooms in the winter on an erect, racemose, peduncle-scales bract-like rachis 4.8 to 6"" [12 to 15 cm] long, densely many-flowered inflorescence with lanceolate, apex acuminate, slightly longer than the ovary floral bracts and carrying greenish flowers.",9046bce919e040aafa75b44b106b4607d28e2d3b1a4d53d3e278d946d4877c93,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habtrichoglossa.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria trichoglossa","Found in New Guinea in humid rainforest and lower montane forest at elvations around 750 to 1100 meters as a giant sized, warm to cool growing terrestrial with an erect,in upper half stem carrying 6 to 10, obovate (lower ones) to oblong-lanceolate (upper ones), apex acuminate, base narrowing leaves that blooms in the winter on an erect, racemose, peduncle-scales bract-like rachis 4.8 to 6"" [12 to 15 cm] long, densely many-flowered inflorescence with lanceolate, apex acuminate, slightly longer than the ovary floral bracts and carrying greenish flowers.",b31330b6732fa79eb8b3d99d074f9c38d7e35d621548eb959302f59f4532a480
iospe-colour:b551423046c6b8e8445899e2,Bulbophyllum erioides,flower_primary_color,yellow_orange,https://www.orchidspecies.com/bulberioides.htm,IOSPE PHOTOS,Schlechter states that the flowers are pale yellow and has a glabrous labellum devoid of papillae on the reverse side.,2d022eac7b4d8e173e10790312feac522b1ae5048b2e2ccab068bd655b972157,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulberioides.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum erioides",Schlechter states that the flowers are pale yellow and has a glabrous labellum devoid of papillae on the reverse side.,b3eec836296666d768cbb21320c017101415aa5240227207b62e2d6dde84edad
iospe-colour:a213a4edf12af1f0c29e1150,Angraecum triangulifolium,flower_primary_color,yellow_orange,https://www.orchidspecies.com/angtriangulifolium.htm,IOSPE PHOTOS,"Found in east northeastern Madagascar in hill forests at elevations around 1200 meters as a miniature to small sized, cool growing epiphyte with an erect to pendent, simple to basally branched stem carrying many, closely spaced, amplexicaul, narrowly triangular, apically rounded leaves that blooms in the fall in cultivation on 2 to 3, axillary, from the upper leaves, 1"" [2.5 cm] long, 1 to 2 flowered inflorescence carrying diaphonous, yellowish flowers,",7cbf5d5e4d5a91f661adcecff92d8bccd4598e44ddf31b1e0c8d83d267bb9f44,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/angtriangulifolium.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum triangulifolium","Found in east northeastern Madagascar in hill forests at elevations around 1200 meters as a miniature to small sized, cool growing epiphyte with an erect to pendent, simple to basally branched stem carrying many, closely spaced, amplexicaul, narrowly triangular, apically rounded leaves that blooms in the fall in cultivation on 2 to 3, axillary, from the upper leaves, 1"" [2.5 cm] long, 1 to 2 flowered inflorescence carrying diaphonous, yellowish flowers,",b4c7c2108738b3c4bfbb8a708fb3839e5fc7eecbb39d37eb1f0545300fa25342
iospe-colour:55c661a7b63f5529e3642b54,Appendicula lucbanensis,flower_primary_color,yellow_orange,https://www.orchidspecies.com/applucbanensis.htm,IOSPE PHOTOS,"Found in the Philippines and southern Taiwan on moss covered trees at elevations around 1700 meters as a medium sized, cool growing epiphyte with pendulous, branched stems carrying 2 ranked, oblong-lanceolate, very thin, midvein terminated into a point, unequally bilobed apically leaves that blooms in the winter, spring, Summer and fall on a terminal, pendulous, to 1"" [2.5 cm] long, successively 1, few flowered inflorescence with lanceolate, reflexed floral bracts and carrying yellow flowers",cf9f1afc9bf989a89f9fbc5249eab82a5231a9cba2a5bded9d79679032b5a993,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/applucbanensis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Appendicula lucbanensis","Found in the Philippines and southern Taiwan on moss covered trees at elevations around 1700 meters as a medium sized, cool growing epiphyte with pendulous, branched stems carrying 2 ranked, oblong-lanceolate, very thin, midvein terminated into a point, unequally bilobed apically leaves that blooms in the winter, spring, Summer and fall on a terminal, pendulous, to 1"" [2.5 cm] long, successively 1, few flowered inflorescence with lanceolate, reflexed floral bracts and carrying yellow flowers",b5070a7fb25b26601c80d64bf055ac51a0e5891757ad2a69f1a86f099bd2de5b
iospe-colour:831b5612781785ad5e5ef511,Liparis lamproglossa,flower_primary_color,green_brown_inconspicuous|red_pink,https://www.orchidspecies.com/liplamproglossa.htm,IOSPE PHOTOS,Schlechter states that the flowers are shiny brownish red.,285a03967cf6a62ae9ba582f671a6a7f370dd99cf6ff61f97e217e88fd202950,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/liplamproglossa.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis lamproglossa",Schlechter states that the flowers are shiny brownish red.,b54d2d04962585db3c9e29adf1fc7fdea68e57f345741e10004d581ed29c3612
iospe-colour:b2311eb018b195582ab0929f,Epidendrum serruliferum,flower_primary_color,blue_purple|green_brown_inconspicuous|red_pink,https://www.orchidspecies.com/episerruliferum.htm,IOSPE PHOTOS,"has relatively long, greenish purple to olive green flowers tinged with red, oblong-Ianceolate sepals .68 to .8"" [17 to 20 mm] long, and the lip cordate-renlform, mlnutely apiculate, the column .4 to .56"" [10 to 14 mm] long with the anther long, narrowly ovoid with the apical margin short-fimbriate and the surface strongly papillose.",8e7ac4246df75eb4bdf6ea194e0344eecfd1be7e1aa71f1bc161530c22730b9f,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/episerruliferum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum serruliferum","has relatively long, greenish purple to olive green flowers tinged with red, oblong-Ianceolate sepals .68 to .8"" [17 to 20 mm] long, and the lip cordate-renlform, mlnutely apiculate, the column .4 to .56"" [10 to 14 mm] long with the anther long, narrowly ovoid with the apical margin short-fimbriate and the surface strongly papillose.",b594e8bc2eac870d16a7d6de1425d74ed59e266faf759bee75e02af73860ea0b
iospe-colour:a6786d7acd9fb3e03fb8e533,Liparis microblepharon,flower_primary_color,green_brown_inconspicuous|red_pink|yellow_orange,https://www.orchidspecies.com/lipmicroblepharon.htm,IOSPE PHOTOS,"Schlechter states that the flowers are yellow green, the lip brownish with a dark red-brown spot in the middle and the column is white with a yellow anther.",cc729accd2299fd361a71765d90a037e562b41fca9d5e679123a6b9f07eab082,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipmicroblepharon.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis microblepharon","Schlechter states that the flowers are yellow green, the lip brownish with a dark red-brown spot in the middle and the column is white with a yellow anther.",b59733131bdc95ad9511a1eb39a99e7362a7dc9d7f07eadad078b2c84b141021
iospe-colour:902b7da74fe81a91ae308180,Bulbophyllum laetum,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/bulblaetum.htm,IOSPE PHOTOS,"with a mossy forest floor, at elevations around 1000 meters as a mini-miniature sized, warm to cool growing epiphyte with a creeping rhizome giving rise to distinct, .16 to .28"" [.4 to .7 cm] between each, ovoid, not laterally flattened pseudobulb carrying a single, apical, ovate, acute, petiolate base leaf that blooms on an erect to patent, peduncle to 1.2 to 1.52"" [3 to 3.8 cm] long, provided with 3 to 8 bracts, rachis erect, somewhat thickened, .04 to .06"" [.1 to .15 cm] long, 2 flowered inflorescence with ovate, acuminate, shorter to slightly longer than the ovary floral bracts and carrying flowers with the sepals and petals buttercup-yellow and an orange-red lip.",255c50b459c9a7dee2f5364b9a1eb9d8bcde0cce1d483a9d0345e67a938d3441,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulblaetum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum laetum","with a mossy forest floor, at elevations around 1000 meters as a mini-miniature sized, warm to cool growing epiphyte with a creeping rhizome giving rise to distinct, .16 to .28"" [.4 to .7 cm] between each, ovoid, not laterally flattened pseudobulb carrying a single, apical, ovate, acute, petiolate base leaf that blooms on an erect to patent, peduncle to 1.2 to 1.52"" [3 to 3.8 cm] long, provided with 3 to 8 bracts, rachis erect, somewhat thickened, .04 to .06"" [.1 to .15 cm] long, 2 flowered inflorescence with ovate, acuminate, shorter to slightly longer than the ovary floral bracts and carrying flowers with the sepals and petals buttercup-yellow and an orange-red lip.",b63ffaf9e9486283ff929baa5eef6268c1c9b464e29e476749c73389d0e941d6
iospe-colour:5dbfbc7c3d7be7acf9c70d31,Habenaria truncata,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/habtruncata.htm,IOSPE PHOTOS,"Found in central and eastern Madagascar in grasslands and rocky outcrops at elevations around 1200 to 2000 meters as a medium sized, cool growing terrestrial with 2 to 8, ovate-lanceolate leaves grading into bracts above that blooms in the summer and earlier fall on a terminal, erect, cylindrical, densely many flowered inflorescence with as long as the flowers floral bracts and carrying green flowers with a yellow green lip",4a4f9a3c6eb790ac231a5eaf5edc4944d6491895120ace8232a9fd23674e7954,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habtruncata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria truncata","Found in central and eastern Madagascar in grasslands and rocky outcrops at elevations around 1200 to 2000 meters as a medium sized, cool growing terrestrial with 2 to 8, ovate-lanceolate leaves grading into bracts above that blooms in the summer and earlier fall on a terminal, erect, cylindrical, densely many flowered inflorescence with as long as the flowers floral bracts and carrying green flowers with a yellow green lip",b65bb60c03d90ed13f3afd418fedfa79eb552c0a2439b503072d9ab0c89036eb
iospe-colour:9d11ccc7b4be26bb734cf882,Appendicula lamprophylla,flower_primary_color,green_brown_inconspicuous|white,https://www.orchidspecies.com/applamprophylla.htm,IOSPE PHOTOS,Schlechter states that the flowers are greenish with white sepals and petals.,11815d4114eda1dce967a51114ab0658d640b5860fc88c23535363a5ea0b79c1,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/applamprophylla.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Appendicula lamprophylla",Schlechter states that the flowers are greenish with white sepals and petals.,b69a40f6881ac306927505883834ede4feca86354ece515bca291cf5d0ee24fa
iospe-colour:50e9cbf889a041792c997e1e,Agrostophyllum laterale,flower_primary_color,green_brown_inconspicuous|white|yellow_orange,https://www.orchidspecies.com/agrolaterale.htm,IOSPE PHOTOS,"Found in Borneo in steep river banks in lowland alluvial forests and riparian forests at elevations around 600 to 1000 meters as a medium sized, war mt ocol growing epiphyte with slender, wiry leafy stems carrying 2 to 7, linear-ligulate, equally to unequally obtusely bilobed apically with a mid seta in the apical sinus that blooms in the summer, fall and winter on a lateral and terminal, peduncle to .08 to .16"" [2 to 4 mm] long, enveloped by 2 to 3 dark brown, ovate, acute, prominently veined imbricate bracts, 1 to 3 flowered inflorescence carrying whitish to pale yellowish brown flowers with a yellowish flushed purple column.",457803877b973510d21b6e5547882d663e808c77738c0ba3e3454f42d598c243,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/agrolaterale.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Agrostophyllum laterale","Found in Borneo in steep river banks in lowland alluvial forests and riparian forests at elevations around 600 to 1000 meters as a medium sized, war mt ocol growing epiphyte with slender, wiry leafy stems carrying 2 to 7, linear-ligulate, equally to unequally obtusely bilobed apically with a mid seta in the apical sinus that blooms in the summer, fall and winter on a lateral and terminal, peduncle to .08 to .16"" [2 to 4 mm] long, enveloped by 2 to 3 dark brown, ovate, acute, prominently veined imbricate bracts, 1 to 3 flowered inflorescence carrying whitish to pale yellowish brown flowers with a yellowish flushed purple column.",b75c93a0922336248afb7d8f081903bdc6a6214b3964216d02e4c2fb2bea1e2c
iospe-colour:7d9e66bbabe961f91d6372b6,Octarrhena podochiloides,flower_primary_color,red_pink,https://www.orchidspecies.com/octarpodochiloides.htm,IOSPE PHOTOS,The Flowers are a brilliant red-lead color.,a69e0bedc032df6ba25607cbf42641f9f6a6945506b099d985b77efa00b60ffb,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/octarpodochiloides.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Octarrhena podochiloides",The Flowers are a brilliant red-lead color.,b8dec1967fa742bdb28195f0b85223fd9ace46fe4260c4a189766e328f43b034
iospe-colour:acb6b24455d8eeb80727eb8b,Calanthe celebica,flower_primary_color,blue_purple,https://www.orchidspecies.com/calcelibica.htm,IOSPE PHOTOS,"Found in Sulawesi in primary montane forests at unknown elevations as a small sized terrestrial with clustered pseudobulbs carrying 3, elliptic, acuminate, acute, undulate margins, gradually narrowing below into the 2.8"" [7 cm] long, channeled petiolate base leaves that blooms in the winter on an axillary, erect, peduncle terete, shaggily pubescent, 2 to 4 loose sheathed, to 11.6"" [29 cm] long, rachis shortly pubescent, 6"" [15 cm] long, many flowered inflorescence with lanceolate-ovate, acute floral bracts carrying violet colored flowers.",a40f8554ad084437c05993f72add64596ae1d887be6dc7ea000ba55625cca19d,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/calcelibica.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Calanthe celebica","Found in Sulawesi in primary montane forests at unknown elevations as a small sized terrestrial with clustered pseudobulbs carrying 3, elliptic, acuminate, acute, undulate margins, gradually narrowing below into the 2.8"" [7 cm] long, channeled petiolate base leaves that blooms in the winter on an axillary, erect, peduncle terete, shaggily pubescent, 2 to 4 loose sheathed, to 11.6"" [29 cm] long, rachis shortly pubescent, 6"" [15 cm] long, many flowered inflorescence with lanceolate-ovate, acute floral bracts carrying violet colored flowers.",b8f1f0eab3c8d38931a2ece49dc4dbe345624b38fc954e6bae3538123f92ba6c
iospe-colour:07276deb0ae0b8a41cd1b0f7,Agrostophyllum spicatum,flower_primary_color,white|yellow_orange,https://www.orchidspecies.com/agrospicatum.htm,IOSPE PHOTOS,Schlechter states that the flowers are white with a golden yellow spot at the base of the labellum.,c95553abef75b1fbfc227126da231c2f709cd3f24763230de14295098bf36c47,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/agrospicatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Agrostophyllum spicatum",Schlechter states that the flowers are white with a golden yellow spot at the base of the labellum.,ba43fbcd4bdd9541155312b6d323e32fadff33dc0696f5519a9950178fb867ed
iospe-colour:e699ad326c4c469a17e57a4e,Bulbophyllum subaequale,flower_primary_color,white|yellow_orange,https://www.orchidspecies.com/bulbsubaequale.htm,IOSPE PHOTOS,"Found in Rizal the Philippines at elevations around 300 meters as a mini-miniature sized, hot growing epiphyte with shortly cylindric pseudobulbs carrying a single, apical, erect, very leathery, narrowly elliptic-oblong, slender, 1.2 to 2"" [3 to 5 cm] long petiolate base leaf that blooms in the later summer on an erect, basal, slender, rachis to 1.6 to 2.4"" [4 to 6 cm] long, to 4.8"" [12 cm] long overall, to 10 flowered inflorescence with triangular-lanceolate, spreading floral bracts carrying whitish tinged with yellow colored flowers",8841be0366e1559c783e629a0517e9f0b67acf9de1599ceb1fc53c86066694bb,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbsubaequale.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum subaequale","Found in Rizal the Philippines at elevations around 300 meters as a mini-miniature sized, hot growing epiphyte with shortly cylindric pseudobulbs carrying a single, apical, erect, very leathery, narrowly elliptic-oblong, slender, 1.2 to 2"" [3 to 5 cm] long petiolate base leaf that blooms in the later summer on an erect, basal, slender, rachis to 1.6 to 2.4"" [4 to 6 cm] long, to 4.8"" [12 cm] long overall, to 10 flowered inflorescence with triangular-lanceolate, spreading floral bracts carrying whitish tinged with yellow colored flowers",bb1441ec31dfb2604ff9a456e03757a291915cdef49f470ffa1895dd2e649429
iospe-colour:bc2c960890a80b899ac9407a,Appendicula flaccida,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/appflaccida.htm,IOSPE PHOTOS,Schlechter states that this species flowers are yellow with red spots on the different shaped lip.,f46e5042a8d7f12a864e2aeaf4033c758c3da9cba803285d1ac9fe26d450ead0,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/appflaccida.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Appendicula flaccida",Schlechter states that this species flowers are yellow with red spots on the different shaped lip.,bdf040c3ccb6a3e839d2ae7390d622dcbf9e020d0ab7004c0ad852a3fa11ee6a
iospe-colour:383bd30678c67426b6e51952,Angraecum sterrophyllum,flower_primary_color,white,https://www.orchidspecies.com/angsterrophyllum.htm,IOSPE PHOTOS,"Found in central Madagascar in humid evergreen forests at elevations around 1500 meters as a mini-miniature to miniature sized cool growing epiphyte with a rgid stem enveloped by straited sheaths carrying ensiform, lateral faces more deverloped, forming a transverse rectangle leaves that blooms in the spring through early summer on a 4 to 5.5 cm] long, shorter to just longer than the leaves 1 to 3 flowered inflorescence with an elliptic, pointed floral bract and carrying white, sometimes inverted flowers",16ae5120151b0dcfb58a1a05046e537a3c618f4786879e03383bd0bd9b4e78be,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/angsterrophyllum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum sterrophyllum","Found in central Madagascar in humid evergreen forests at elevations around 1500 meters as a mini-miniature to miniature sized cool growing epiphyte with a rgid stem enveloped by straited sheaths carrying ensiform, lateral faces more deverloped, forming a transverse rectangle leaves that blooms in the spring through early summer on a 4 to 5.5 cm] long, shorter to just longer than the leaves 1 to 3 flowered inflorescence with an elliptic, pointed floral bract and carrying white, sometimes inverted flowers",beb0eaf2697fba1fdfb980801d4e2abbfb627d9877c3480734fdeee0b9dd2d73
iospe-colour:89b80f1d3cba71d8b15e6800,Bulbophyllum neglectum,flower_primary_color,red_pink,https://www.orchidspecies.com/bulbneglectum.htm,IOSPE PHOTOS,"Found in east northeastern Madagascar in forests on tree trunks burried in moss at elevations of 800 to 1000 meters as a mini-miniature sized, warm growing epiphyte with a branching rhizome giving rise to applanate-oblong, with .12 to .28"" [3 to 7 mm] between each, green, coarsely wrinkled pseudobulb carrying 2 apical, erect, linear-lanceolate, acute, subsessile to shortly petiolate base leaves that blooms on an erect, .6 to .68"" [1.5 to 1.7 cm] long, single flowered inflorescence carrying reddish flowers.",a084a22a3ff463de8dcfb0b0c8465d06afa2d64552e7d2286031d46e08b14266,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbneglectum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum neglectum","Found in east northeastern Madagascar in forests on tree trunks burried in moss at elevations of 800 to 1000 meters as a mini-miniature sized, warm growing epiphyte with a branching rhizome giving rise to applanate-oblong, with .12 to .28"" [3 to 7 mm] between each, green, coarsely wrinkled pseudobulb carrying 2 apical, erect, linear-lanceolate, acute, subsessile to shortly petiolate base leaves that blooms on an erect, .6 to .68"" [1.5 to 1.7 cm] long, single flowered inflorescence carrying reddish flowers.",bed17a0e3fba8ff3fd2b6ed9852ed3fef40592d57d43a0f0fb03d17e1a905173
iospe-colour:11c70d8a1ca232e83b2dce97,Calanthe finisterrae,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/calfinisterrae.htm,IOSPE PHOTOS,Schlechter states that the flowers are green-yellow.,1dab67a33558eb53380ceb59473c56576272d9fd5e2a4822c2269649f78966df,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/calfinisterrae.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Calanthe finisterrae",Schlechter states that the flowers are green-yellow.,bfb1833aeb776d9075a6369b088b0c1202fa8fa4c95baf344964064d357ea930
