accepted_correct,accepted_species,audit_hash,audit_reason,audit_row,candidate_id,content_fingerprint,cultivar_status,development_row,exact_supporting_quote,normalized_value,page_title,reviewed_at_utc,reviewer,source_citation,source_excerpt,source_lineage,source_provider,source_url,trait_name
True,Bulbophyllum subclausum,13f3901ac6210efeb6c70114b79da1b17ec8ed32a7d15b986eef887b0d53dc24,accepted_exact_identity_quote_and_complete_value,36,iospe-colour:4ef711c66ea1aa9d947bfb7a,e5566938ab64d5e29a3de4a159d0b504f06d6c8947190315c1b92c81b5ab14e8,wild_or_unspecified_species_treatment,,"Found in Sabah Borneo and Sumatra in montane forests at elevations around 1500 to 2100 meters as a small sized, cool to cold growing epiphyte with a creeping rhizome with .48 to 1.4"" [1.2 to 3.5 cm] between each discoid, not flattened pseudobulbs carrying a single, apical, thick, obovate to elliptic, medium green, petiolate base leaf that blooms in the summer and fall on a 14 to 16.8"" [35 to 42 cm] long overall, peduncle 8.4 to 11.2"" [21 to 28 cm] long, rachis 4.4 to 8"" [11 to 20 cm] long, 30 to 40 flowered inflorescence with ovate, longer than the ovary floral bracts and carrying entirely green turning yellow to orange yellow with age, non-fragrant flowers.",green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum subclausum","Found in Sabah Borneo and Sumatra in montane forests at elevations around 1500 to 2100 meters as a small sized, cool to cold growing epiphyte with a creeping rhizome with .48 to 1.4"" [1.2 to 3.5 cm] between each discoid, not flattened pseudobulbs carrying a single, apical, thick, obovate to elliptic, medium green, petiolate base leaf that blooms in the summer and fall on a 14 to 16.8"" [35 to 42 cm] long overall, peduncle 8.4 to 11.2"" [21 to 28 cm] long, rachis 4.4 to 8"" [11 to 20 cm] long, 30 to 40 flowered inflorescence with ovate, longer than the ovary floral bracts and carrying entirely green turning yellow to orange yellow with age, non-fragrant flowers.",url:https://www.orchidspecies.com/bulbsubclausum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbsubclausum.htm,flower_primary_color
True,Bulbophyllum antennatum,155c69244d104270795c25379434de5c067f504d11185f76d3718e7d7424ad42,accepted_exact_identity_quote_and_complete_value,37,iospe-colour:2b9fa005ef2adedabc5ee751,a0a1d4bdf21508ebc5be7bccde8456c4fa55685bc815b9941f47b05cf436a9fe,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are red, the petals ate white at the base, the lip dark red with little white ears and a white margin, and the column is white with a red foot.",red_pink|white,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum antennatum","Schlechter states that the flowers are red, the petals ate white at the base, the lip dark red with little white ears and a white margin, and the column is white with a red foot.",url:https://www.orchidspecies.com/bulbantennatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbantennatum.htm,flower_primary_color
True,Bulbophyllum odoratum,159e642887ffc184e2396bcb75702bcc8a0466f1ea29a799becfeccb3fc169d6,accepted_exact_identity_quote_and_complete_value,38,iospe-colour:03eae2b75fdaf33b0840b1c0,66b7cac1fdae83f083e183fcc2a78e206ff6ab2a33102a5cf48ba71f03c480d7,wild_or_unspecified_species_treatment,,"Found in Malaysia, Sumatra, Java, Lesser Sunda Isl., Borneo, Sulawesi, the Moluccas and the Philippines in lowland and lower montane forests in exposed locations along riversides, in open forests and in ant's nest in humus either on the ground or on trees at elevations of 900 to 2400 meters as a small sized, warm to cold growing epiphyte or occasional lithophyte with 1 to 2 3/4"" [2.5 to 6.5 cm] between each discoid, not flattened, short, pseudobulb completely enveloped by several imbricating, scarious sheaths and carrying a single apical, thick, elliptic, medium to dark green, gradually narrowing below into the elongate, conduplicate base leaf that blooms in the fall, winter and spring on a basal, pendant, 12"" to 28"" [30 to 70 cm] long, many flowered, racemose inflorescence with the peduncle completely enveloped by several, tight, tubular, acuminate, imbricating sheaths and the rhachis carrying 60 to 150, sweetly [mostly], sometimes nocturnal scented, triangular flowers that can be from green to yellow.",green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum odoratum","Found in Malaysia, Sumatra, Java, Lesser Sunda Isl., Borneo, Sulawesi, the Moluccas and the Philippines in lowland and lower montane forests in exposed locations along riversides, in open forests and in ant's nest in humus either on the ground or on trees at elevations of 900 to 2400 meters as a small sized, warm to cold growing epiphyte or occasional lithophyte with 1 to 2 3/4"" [2.5 to 6.5 cm] between each discoid, not flattened, short, pseudobulb completely enveloped by several imbricating, scarious sheaths and carrying a single apical, thick, elliptic, medium to dark green, gradually narrowing below into the elongate, conduplicate base leaf that blooms in the fall, winter and spring on a basal, pendant, 12"" to 28"" [30 to 70 cm] long, many flowered, racemose inflorescence with the peduncle completely enveloped by several, tight, tubular, acuminate, imbricating sheaths and the rhachis carrying 60 to 150, sweetly [mostly], sometimes nocturnal scented, triangular flowers that can be from green to yellow.",url:https://www.orchidspecies.com/bulbodoratum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbodoratum.htm,flower_primary_color
True,Dendrobium falcipetalum,15af0d47db63a8473cfe92a186e1000bd661691788e741d017d09807dd662518,accepted_exact_identity_quote_and_complete_value,39,iospe-colour:686ae3211b1d69dd9aaa2302,0fee5235617a425e85bac9b0300b115e13435d18b94e5d153960c1dc4677282f,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are white with an orange-red keel on the lip and an orange red tip to the column foot.,red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium falcipetalum",Schlechter states that the flowers are white with an orange-red keel on the lip and an orange red tip to the column foot.,url:https://www.orchidspecies.com/denfalcipetalum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denfalcipetalum.htm,flower_primary_color
True,Plocoglottis lacuum,15fb38bcfee82be44d265f69a44656dd368c927b8c261b2d8bb9b0c30d79f4fd,accepted_exact_identity_quote_and_complete_value,40,iospe-colour:840a17045fb219c6a7e184ab,044f46c94009dc975ce2161e6d5d996f863c5c6c0341b767d1999bcdf2e38716,wild_or_unspecified_species_treatment,,"Found in New Guinea in lowland forests at elevations of 10 to 450 meters as a large sized, hot growing terrestrial with a creeping rhizome with 1.72 to 3.7"" [4.3 to 8.1 cm] between each cylindrical to angular stems carrying 6 to 12, lanceolate to sometimes linear, acuminate, glabrous, yellowish, plicate, 3 to 6 prominent veined beneath, cuneate below into the petiolate to sessile base leaves that blooms in the fall, winter and spring on an erect, peduncle densely pubescent, with tubular, obtuse to acuminate, sparsely pubescent bracts, 14.8 to 25.6"" [37 to 64 cm] long, rachis 17.6 to 45.2"" [44 to 113 cm] long, 42.4 to 58.4"" [106 to 146 cm] long overall, 30 to 162 flowered inflorescence with lanceolate to triangular-lanceolate, acuminate, densely pubescent, 5 to 6 prominently veined floral bracts and carrying dark yellow flowers with reddish brown spots becoming red in the center and a wholly cream colored lip.",green_brown_inconspicuous|red_pink|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Plocoglottis lacuum","Found in New Guinea in lowland forests at elevations of 10 to 450 meters as a large sized, hot growing terrestrial with a creeping rhizome with 1.72 to 3.7"" [4.3 to 8.1 cm] between each cylindrical to angular stems carrying 6 to 12, lanceolate to sometimes linear, acuminate, glabrous, yellowish, plicate, 3 to 6 prominent veined beneath, cuneate below into the petiolate to sessile base leaves that blooms in the fall, winter and spring on an erect, peduncle densely pubescent, with tubular, obtuse to acuminate, sparsely pubescent bracts, 14.8 to 25.6"" [37 to 64 cm] long, rachis 17.6 to 45.2"" [44 to 113 cm] long, 42.4 to 58.4"" [106 to 146 cm] long overall, 30 to 162 flowered inflorescence with lanceolate to triangular-lanceolate, acuminate, densely pubescent, 5 to 6 prominently veined floral bracts and carrying dark yellow flowers with reddish brown spots becoming red in the center and a wholly cream colored lip.",url:https://www.orchidspecies.com/ploclacuum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/ploclacuum.htm,flower_primary_color
True,Dendrobium loesenerianum,1661a4dbceca9b83186a47842c9f5e0b790387f8d23b4b2460ba3acaa65ad9a6,accepted_exact_identity_quote_and_complete_value,41,iospe-colour:89aefcbb1eafc7371b45eef6,c65a4470f245ca0ef570a0fa4749a3d3884f10cd639d9d3d7ed80a38b26f005a,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are salmon colored with purple red veins and a purple red apex to the Lip and a violet anther.,blue_purple|red_pink,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium loesenerianum",Schlechter states that the flowers are salmon colored with purple red veins and a purple red apex to the Lip and a violet anther.,url:https://www.orchidspecies.com/denloesenerianum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denloesenerianum.htm,flower_primary_color
True,Bulbophyllum placochilum,17640bfb2000cd8bcc504c34aa95f5dc2fffa8a5effc061a390b32d72588101a,accepted_exact_identity_quote_and_complete_value,42,iospe-colour:9b7e7d999fcb1cde62c67700,1db4dd403da319e8b32229fb60b21901355d5660820d861d255ba83d01100e77,wild_or_unspecified_species_treatment,,"Found in Sabah Borneo at elevations around 1500 to 1700 meters as a medium sized, cool growing epiphyte with a creeping rhizome with 1.6 to 2.8"" [4 to 7 cm] between each ovoid pseudobulbs carrying a single, apical, rather thin, elliptic, elongate petiolate base leaf that blooms in the summer on a 10 to 14.4"" [25 to 36 cm] long overall, peduncle 8.4 to 12.8"" [21 to 32 cm] long, rachis [3.5 to 4.5 cm] long, 15 to 20 flowered inflorescence with ovate, shorter to as long as the ovary floral bracts and carrying cream-yellow flowers.",white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum placochilum","Found in Sabah Borneo at elevations around 1500 to 1700 meters as a medium sized, cool growing epiphyte with a creeping rhizome with 1.6 to 2.8"" [4 to 7 cm] between each ovoid pseudobulbs carrying a single, apical, rather thin, elliptic, elongate petiolate base leaf that blooms in the summer on a 10 to 14.4"" [25 to 36 cm] long overall, peduncle 8.4 to 12.8"" [21 to 32 cm] long, rachis [3.5 to 4.5 cm] long, 15 to 20 flowered inflorescence with ovate, shorter to as long as the ovary floral bracts and carrying cream-yellow flowers.",url:https://www.orchidspecies.com/bulbplacochilum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbplacochilum.htm,flower_primary_color
True,Bulbophyllum papulipetalum,1775bf76ae8681f1ef07ea21cf302ae58b7b0736a137d653c5044769b60b6d51,accepted_exact_identity_quote_and_complete_value,43,iospe-colour:4627175bb5304c3dce0e3ba6,7162bd116eec0f8f9d6d78f175f5078c9542d54a02f4c1fbc997fcdb9ff5d9e5,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are white, the dorsal sepal spotted brown, the petals violet with a yellow center, and the lip is spotted with violet.",blue_purple|green_brown_inconspicuous|white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum papulipetalum","Schlechter states that the flowers are white, the dorsal sepal spotted brown, the petals violet with a yellow center, and the lip is spotted with violet.",url:https://www.orchidspecies.com/bulboppapulipetalum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulboppapulipetalum.htm,flower_primary_color
True,Bulbophyllum leptotriche,17a69e3b10b0c1251ea7e57e6064d0b572984c5d296065a6dfaa72116ab58e9a,accepted_exact_identity_quote_and_complete_value,44,iospe-colour:062f1c5ba80730807725d3e6,6f9c1f4501014ba4e6ed2f6b30f036ab991e7623ad432992f93d327819926762,wild_or_unspecified_species_treatment,,Schlechter states that the erect flowers are dark wine red,red_pink,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum leptotriche",Schlechter states that the erect flowers are dark wine red,url:https://www.orchidspecies.com/bulbleptotriche.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbleptotriche.htm,flower_primary_color
False,Angraecum cadetii,1834f30ee89f618d8f9bce0fd1658ab054a5f1fba48ed28358406f7d49ef0ef4,rejected_incomplete_multistate_value_mapping,45,iospe-colour:9826eb21b1b5dd660e427722,05222b35dfac57690eb5c12f6969baf44287639022409681b7725a193cf6d782,wild_or_unspecified_species_treatment,,"Found in Maritius and Reunion Islands in wet, inland forests at elevations of 300 to 1000 meters as a small to medium sized, hot to warm growing epiphyte with a stem enveloped completely by leaf bearing sheaths and carrying, in 2 rows, flexible, slightly folded above the mid-rib, dark green above, paler beneath, veined, ligulate leaves that blooms in the late winter and early spring on an axillary, spreading to pendant, 2 to 6"" [5 to 15 cm] long, 2 to 5 flowered inflorescence with pale green becoming whiter with age, fleshy flowers",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum cadetii","Found in Maritius and Reunion Islands in wet, inland forests at elevations of 300 to 1000 meters as a small to medium sized, hot to warm growing epiphyte with a stem enveloped completely by leaf bearing sheaths and carrying, in 2 rows, flexible, slightly folded above the mid-rib, dark green above, paler beneath, veined, ligulate leaves that blooms in the late winter and early spring on an axillary, spreading to pendant, 2 to 6"" [5 to 15 cm] long, 2 to 5 flowered inflorescence with pale green becoming whiter with age, fleshy flowers",url:https://www.orchidspecies.com/angcadetii.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/angcadetii.htm,flower_primary_color
True,Dendrobium incumbens,18452b30d425ee77488636c691305d1efe3212b25b3a9e900d97607c46cda848,accepted_exact_identity_quote_and_complete_value,46,iospe-colour:8ad9512f1e64babee810d9ef,f622faebf165e3ea046bb7d3d96b9891493130be3ff261a40bf47123e007bfa3,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are pale yellow.,yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium incumbens",Schlechter states that the flowers are pale yellow.,url:https://www.orchidspecies.com/denincumbens.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/denincumbens.htm,flower_primary_color
True,Liparis gautierensis,18a17c33c675b5054646f2cbb7ffe73edf21bb95c1b4476b5fdbe29e5432592f,accepted_exact_identity_quote_and_complete_value,47,iospe-colour:cba7cd2209b37cc7b8626265,3882bcbf49e1fa5b513fb6c8f5dd9a92a0b674d3067258241e04dd09a8972171,wild_or_unspecified_species_treatment,,"Found in western New Guinea in hill forests at elevations around 700 meters as a medium sized, warm growing epiphyte with a branched, creeping rhizome with [1.8 to 2.8 cm] between each, obliquely erect, obliquely ovate, laterally compressed, elliptic in cross section pseudobulbs carrying a single, apical, erect, linear, acute, mid rib grooved above, keeled beneath, conduplicate below into the leaf that blooms in the later spring on an erect, peduncle ancipitous, 10 to 12” [25 to 30 cm] long, rachis compressed, to 3.6” [9 cm] long, successively single, many flowered inflorescence with distichous, dense, almosr overlapping, patent, tightly conduplicate, acute, strongly keeled floral bracts and carrying light brownish orange flowers.",green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis gautierensis","Found in western New Guinea in hill forests at elevations around 700 meters as a medium sized, warm growing epiphyte with a branched, creeping rhizome with [1.8 to 2.8 cm] between each, obliquely erect, obliquely ovate, laterally compressed, elliptic in cross section pseudobulbs carrying a single, apical, erect, linear, acute, mid rib grooved above, keeled beneath, conduplicate below into the leaf that blooms in the later spring on an erect, peduncle ancipitous, 10 to 12” [25 to 30 cm] long, rachis compressed, to 3.6” [9 cm] long, successively single, many flowered inflorescence with distichous, dense, almosr overlapping, patent, tightly conduplicate, acute, strongly keeled floral bracts and carrying light brownish orange flowers.",url:https://www.orchidspecies.com/lipgautierensis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/lipgautierensis.htm,flower_primary_color
True,Liparis pedicellaris,19411baea251d438637d1d7c3580c4153c0dea54a76f55cd16f174c41a99ba39,accepted_exact_identity_quote_and_complete_value,48,iospe-colour:fedcd06a052bac7386a8a5eb,b073e90afb3822a6448167f2e24510dff7595998b1ba88f198a52804a6cc12e0,wild_or_unspecified_species_treatment,,"Schlechter states that the flowers are olive green, the lip is brown and the anther is grass green.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis pedicellaris","Schlechter states that the flowers are olive green, the lip is brown and the anther is grass green.",url:https://www.orchidspecies.com/lippedicellaris.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/lippedicellaris.htm,flower_primary_color
True,Appendicula adnata,1ae1a215c69a636721ec59e89d8ca6de124e61e636de08d3fba6e5ba514d69c9,accepted_exact_identity_quote_and_complete_value,49,iospe-colour:c60de94cdb6a57f44bad1e81,14b3aa225bd4d395069b3d98c5fed3d4bc7eca2fbb4f95be76367ee5ea888acf,wild_or_unspecified_species_treatment,,"J J Smith compared this orchid to A lucida but this one has thinner leaves, light green flowers, a conical mentum, shorter petals, an adnate column foot to the lip and a very small appendage at the lip base.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Appendicula adnata","J J Smith compared this orchid to A lucida but this one has thinner leaves, light green flowers, a conical mentum, shorter petals, an adnate column foot to the lip and a very small appendage at the lip base.",url:https://www.orchidspecies.com/appadnata.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/appadnata.htm,flower_primary_color
True,Liparis anemophila,1af32cd5c8d5e086926450104e3aeeda38badec0e409e082aca93a0849d01bbd,accepted_exact_identity_quote_and_complete_value,50,iospe-colour:ff1d5c012cd4aa70ce7e505f,d881ff93c8bd8537a4533dfe3d0b6748be949b41eab729763a25dfb3a58213a2,wild_or_unspecified_species_treatment,,Schlechter states that the flowers are olive green. The species has always been found on exposed ridges and crests where there is frequent strong winds.,green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis anemophila",Schlechter states that the flowers are olive green. The species has always been found on exposed ridges and crests where there is frequent strong winds.,url:https://www.orchidspecies.com/lipanemophila.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/lipanemophila.htm,flower_primary_color
True,Bulbophyllum quadrifalciculatum,1b30cdfef752cf6466a5b09c85404cb48b848cb3d07c2c7636442725d5cccf2c,accepted_exact_identity_quote_and_complete_value,51,iospe-colour:1e00313f3c57651d6b03013e,a2195765c86ad422b3fc70d9af99a98f1cad50d843f1c65f94903309ce73bd32,wild_or_unspecified_species_treatment,,"Found in western New Guinea in nearly level mosssy swamp forest, at elevations around 1420 meters as a mini-miniature sized, cool growing epiphyte with a creeping, branching rhizome covered with conspicuous, wide, keeled, apiculate, when dried pale sheaths and giving rise to arranged in rows, close together, making an acute angle with the rhizome, when dried oblong-subovoid pseudobulbs carrying a single, apical, linear, obtuse, minutely apiculate, 5-nerved, nerves when dried underneath prominent, base gradually narrowed, apex papillose-serrulate leaf that blooms in the springon many, fascicled, hair-like, c. 1.28 to 1.4"" [3.2 to 3.5 cm] long, provided in the middle with a small tubular sheath, single flowered inflorescence with tubular, shortly patently apiculate, shorter than the ovary floral bacts and carrying very small flowers. J J Smith states that the Pseudobulbs and leaf-stalk are light green, the leaf rather light green the inflorescence light violet, later becoming greenish yellow, the floral bract is light greenish yellow, the sepals are dark violet, the petals are very dark violet and pale yellow at the base, the lip nearly black with lilac ciliae, the column pale yellow and the fruit greenish yellow with some violet.",blue_purple|green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum quadrifalciculatum","Found in western New Guinea in nearly level mosssy swamp forest, at elevations around 1420 meters as a mini-miniature sized, cool growing epiphyte with a creeping, branching rhizome covered with conspicuous, wide, keeled, apiculate, when dried pale sheaths and giving rise to arranged in rows, close together, making an acute angle with the rhizome, when dried oblong-subovoid pseudobulbs carrying a single, apical, linear, obtuse, minutely apiculate, 5-nerved, nerves when dried underneath prominent, base gradually narrowed, apex papillose-serrulate leaf that blooms in the springon many, fascicled, hair-like, c. 1.28 to 1.4"" [3.2 to 3.5 cm] long, provided in the middle with a small tubular sheath, single flowered inflorescence with tubular, shortly patently apiculate, shorter than the ovary floral bacts and carrying very small flowers. J J Smith states that the Pseudobulbs and leaf-stalk are light green, the leaf rather light green the inflorescence light violet, later becoming greenish yellow, the floral bract is light greenish yellow, the sepals are dark violet, the petals are very dark violet and pale yellow at the base, the lip nearly black with lilac ciliae, the column pale yellow and the fruit greenish yellow with some violet.",url:https://www.orchidspecies.com/bulbqudrifalciculatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/bulbqudrifalciculatum.htm,flower_primary_color
True,Epidendrum urbanianum,1b8f878cf6dc6bd95fb1dd7cc5ad5d482c7d8d09c79daf5477de150b9e0b9aca,accepted_exact_identity_quote_and_complete_value,52,iospe-colour:85af795e85108aee1f7cb161,f3f3547e4ba56590784a66d503cecb52c9a2768edcc1950df87d64f4f0a685a9,wild_or_unspecified_species_treatment,,"Found in Guadelupe, Martinique and St Kitts & Nevis and Anguilla within the windward lesser Antilles at elevations of 1080 to 2150 meters in elevations as a medium sized, cool to just cold growing terrestrial or lithophytic orchid with branching, cane-like, terete, erect, main stem 4 to 5 times longer than the branches, all covered by non-foliar, tubular, scarious and becoming fibrous with age sheaths, slightly sinuous stems and carrying numerous on the main stem, distributed throughout, up to 6 on the branches, alternate, articulate, spreading, coriaceous, tubular, striated, rugose sheaths oblong-lanceolate, rounded, margin entire leaves that blooms in the spring through summer on a terminal, without a spatheshort, flowering only once, peduncle very short, rachis sinuous, 1.6 to 4"" [4 to 10 cm] long, racemose to paniculate, arching, laxly 8 to 17 flowered inflorescence with prominent, somewhat recurved, as long as the flower or slightly shorter, widely ovate-triangular, cymbiform, apex acute, spaced one from the other, distichous floral bracts and carrying non-resupinate, distichous, fleshy, green or yellow-green flowers without fragrance data.",green_brown_inconspicuous|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum urbanianum","Found in Guadelupe, Martinique and St Kitts & Nevis and Anguilla within the windward lesser Antilles at elevations of 1080 to 2150 meters in elevations as a medium sized, cool to just cold growing terrestrial or lithophytic orchid with branching, cane-like, terete, erect, main stem 4 to 5 times longer than the branches, all covered by non-foliar, tubular, scarious and becoming fibrous with age sheaths, slightly sinuous stems and carrying numerous on the main stem, distributed throughout, up to 6 on the branches, alternate, articulate, spreading, coriaceous, tubular, striated, rugose sheaths oblong-lanceolate, rounded, margin entire leaves that blooms in the spring through summer on a terminal, without a spatheshort, flowering only once, peduncle very short, rachis sinuous, 1.6 to 4"" [4 to 10 cm] long, racemose to paniculate, arching, laxly 8 to 17 flowered inflorescence with prominent, somewhat recurved, as long as the flower or slightly shorter, widely ovate-triangular, cymbiform, apex acute, spaced one from the other, distichous floral bracts and carrying non-resupinate, distichous, fleshy, green or yellow-green flowers without fragrance data.",url:https://www.orchidspecies.com/epiurbanianum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/epiurbanianum.htm,flower_primary_color
True,Agrostophyllum globiceps,1c0c0dc7d6318329aea8516df6995c5f2abb0d816a8e3ea7f05d7939d37f7b41,accepted_exact_identity_quote_and_complete_value,53,iospe-colour:5e58d6110916e82bdd1b9ad5,b9971a006bbba793e5d017c70d43a54699792f44750bd4ec766f933914d352fe,wild_or_unspecified_species_treatment,,"Found in Sumatra, Borneo and the Philippines in lower montane forests on mossy tree trunks and branches at elevations around 1000 to 1600 meters as a medium to large sized, cool growing epiphyte with a terete, leafy above stem carrying 2 ranked, linear-lanceolate, unequally, obtusely bilobed apically leaves that blooms in the spring and summer on an erect, terminal, globose, capitulum 1.2 to 1.6"" [3 to 4 cm] wide, composed of many sheaths and bracts, many flowered inflorescence carrying white to lemon yellow flowers.",white|yellow_orange,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Agrostophyllum globiceps","Found in Sumatra, Borneo and the Philippines in lower montane forests on mossy tree trunks and branches at elevations around 1000 to 1600 meters as a medium to large sized, cool growing epiphyte with a terete, leafy above stem carrying 2 ranked, linear-lanceolate, unequally, obtusely bilobed apically leaves that blooms in the spring and summer on an erect, terminal, globose, capitulum 1.2 to 1.6"" [3 to 4 cm] wide, composed of many sheaths and bracts, many flowered inflorescence carrying white to lemon yellow flowers.",url:https://www.orchidspecies.com/agroglobiceps.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/agroglobiceps.htm,flower_primary_color
False,Ceratostylis retisquama,1d3c1bb084f057d09c5c2dddd2dc60b344b47bb26342d33e5b573177d50698df,rejected_non_target_or_non_colour_false_positive,54,iospe-colour:af47e00cffbb3a2bee0e656f,ba47d084fd8ff42a851f93c21d189e5817ade1216d098ea6bfa0f8476a26e265,wild_or_unspecified_species_treatment,,"Found in the Philippines at elevations up to 500 meters as a nice, small sized, warm to hot growing epiphytic plant with a terete pseudobulb and carrying a tough, linear-falcate leaf, it flowers arise from the dry, brown sheaths at the base of the pseudobulb, and grows into dense mats. This orchid is freeflowering in almost all seasons with a solitary or pair of, short-lived flowers arising on a short stalk on a new growth at the base of a pseudobulb.",green_brown_inconspicuous,IOSPE PHOTOS,2026-08-12T04:15:00Z,OpenAI Codex direct source-text holdout review,"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Ceratostylis retisquama","Found in the Philippines at elevations up to 500 meters as a nice, small sized, warm to hot growing epiphytic plant with a terete pseudobulb and carrying a tough, linear-falcate leaf, it flowers arise from the dry, brown sheaths at the base of the pseudobulb, and grows into dense mats. This orchid is freeflowering in almost all seasons with a solitary or pair of, short-lived flowers arising on a short stalk on a new growth at the base of a pseudobulb.",url:https://www.orchidspecies.com/ceratostylusrubra.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),https://www.orchidspecies.com/ceratostylusrubra.htm,flower_primary_color
