candidate_id,accepted_species,trait_name,axis,raw_value,normalized_value,source_id,source_url,source_title,domain,source_type,source_tier,proposed_quality,source_lineage,exact_supporting_quote,name_match_method,matched_wfo_name,wfo_name_status,cultivar_status,language,provider,archive_url,license,description_sha256,normalized_excerpt_sha256,retrieval_date,extraction_rule_or_model_version,baseline_trait_status,baseline_axis_quality,candidate_effect,model_decision,review_status,decision_reason,context_gate_accepted,context_gate_reason,secondary_review_accepted,secondary_review_reason,promotion_accepted,reviewer,reviewed_at_utc,audit_contract,accepted_correct,audit_reason
WFOB-1378c92f75c29af50213,Ginoria rohrii,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:nybg_memoirs:wfo-0000703321,https://list.worldfloraonline.org/wfo-0000703321,Ginoria rohrii species treatment (nybg memoirs),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_memoirs:wfo-0000703321,"Flowers longpedicellate, numerous, in axillary, short racemes;",wfo_id_species_rank_accepted_name_exact,Ginoria rohrii,Accepted,wild_or_flora_treatment,,nybg_memoirs,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_memoirsnybg/nybg_wfo_dwca_memoirsnybg.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,e6d6364fe82e320e50c3e459f22c61aae4a529c2ac2dff1cacdecefe98d948af,095575d77b987703d074707047e6527754dcec4ec391a5af8c204a55fa6c53ef,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-6c22fe7c80e8e56a9f18,Cyrilla racemiflora,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:nybg_neflora:wfo-0000634813,https://list.worldfloraonline.org/wfo-0000634813,Cyrilla racemiflora species treatment (nybg neflora),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_neflora:wfo-0000634813,"racemes several, borne just below the leafy branches of the season, spreading, slender, 6–15 cm, floriferous to the base;",wfo_id_species_rank_accepted_name_exact,Cyrilla racemiflora,Accepted,wild_or_flora_treatment,,nybg_neflora,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_neflora/nybg_wfo_dwca_neflora.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,9b8105f9dd904f29e5fa5b4e237c882fe838dd7680db32fc46d96158e6bf4971,d7a75ca2ac28dd6dd991626614189a2b4a01da1e0dff225a28caeec8b90924c1,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-de4e3f6149dbe0eba0c4,Polygala sanguinea,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:nybg_neflora:wfo-0001100245,https://list.worldfloraonline.org/wfo-0001100245,Polygala sanguinea species treatment (nybg neflora),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_neflora:wfo-0001100245,"racemes sessile or short-peduncled, very dense, head-like, rounded or short-cylindric, 1 cm thick, the floriferous portion 1–2 cm, the whole axis to 4 cm;",wfo_id_species_rank_accepted_name_exact,Polygala sanguinea,Accepted,wild_or_flora_treatment,,nybg_neflora,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_neflora/nybg_wfo_dwca_neflora.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,5b2fc818d050f84bf5ec1f9ccbd8423dc927056f168b60fda9cd40a0984aa9b4,343a2b6aa2863ca0813c9bebe1be3d2f4b699c133630fd3032b04fecbcead08e,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-fa2939c09ebf096f44b5,Polygonum bistorta,inflorescence_display,floral_structural_complexity,raceme,raceme_spike_panicle,WFO:nybg_neflora:wfo-0000489629,https://list.worldfloraonline.org/wfo-0000489629,Polygonum bistorta species treatment (nybg neflora),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_neflora:wfo-0000489629,"raceme stout, 5–9 × 1–2 cm, floriferous to the base;",wfo_id_species_rank_synonym_name_exact,Polygonum bistorta,Synonym,wild_or_flora_treatment,,nybg_neflora,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_neflora/nybg_wfo_dwca_neflora.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,f09f03f1592d8194913cfa3bd01f0c7773128745798e9bbd30eaafddf546d880,ac78c1f82f9f3b37f393202c9af692461b8176ebdf15895c0d60ba02fc822587,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-6dba3566c1310fa0e8ee,Senna marilandica,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:nybg_neflora:wfo-0000183492,https://list.worldfloraonline.org/wfo-0000183492,Senna marilandica species treatment (nybg neflora),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_neflora:wfo-0000183492,"infl of several axillary racemes, less floriferous than no.",wfo_id_species_rank_accepted_name_exact,Senna marilandica,Accepted,wild_or_flora_treatment,,nybg_neflora,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_neflora/nybg_wfo_dwca_neflora.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,2b4905570055268431f7229b259885f337eac490d93fe34d94a87772adce615d,5e2ea5f95f7b44776103dea525cee9f780d9ed9ee835fa893892fe83d9f492ee,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-d831c648935900739342,Rhododendron leucogigas,inflorescence_display,floral_structural_complexity,umbel,umbel_corymb,WFO:rhododendron_monograph:wfo-0000399954,https://list.worldfloraonline.org/wfo-0000399954,Rhododendron leucogigas species treatment (rhododendron monograph),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:rhododendron_monograph:wfo-0000399954,"Inflor­escence 5–8–flowered, an open umbel, the flowers semi–erect to half–hanging.",wfo_id_species_rank_accepted_name_exact,Rhododendron leucogigas,Accepted,wild_or_flora_treatment,English,rhododendron_monograph,https://files.worldfloraonline.org/Files/Edinburgh/Rhododendron/Rhododendron.zip,CC BY-NC-SA,dbf961f70a77a8f14c94feffc3e2197f0e3b5b1047d94776d022c220d9167772,06fddd53c9764f0ba106220551173d596780b877818c5aaeeb33486b38d02786,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-8f965cab175b14e43683,Rhododendron rappardii,inflorescence_display,floral_structural_complexity,umbel,umbel_corymb,WFO:rhododendron_monograph:wfo-0000405491,https://list.worldfloraonline.org/wfo-0000405491,Rhododendron rappardii species treatment (rhododendron monograph),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:rhododendron_monograph:wfo-0000405491,Inflorescence a 5–8–flowered open umbel.,wfo_id_species_rank_accepted_name_exact,Rhododendron rappardii,Accepted,wild_or_flora_treatment,English,rhododendron_monograph,https://files.worldfloraonline.org/Files/Edinburgh/Rhododendron/Rhododendron.zip,CC BY-NC-SA,be45737a24b2cad61f4a7a6226a63d486f9b7cdebd356be186e28ae18193f9ea,eba9d33af46e2b45d022e97ff6f827cddc88233555e267da6f99848375b46515,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-c86d02fbae08eecef29d,Madia exigua,self_incompatibility,reproductive_assurance,self-compatible,SC,WFO:flora_north_america:wfo-0000094142,https://list.worldfloraonline.org/wfo-0000094142,Madia exigua species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000094142,"Plants 1–30(–50) cm, self-compatible (heads not showy).",wfo_id_species_rank_accepted_name_exact,Madia exigua,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,afca2387be43c12b57ff389e13d73cfe38706637f6e9715f8c69e1152fd5ded2,ab56f011c8529eab2fbd2e797d3a99aede8c6c048f442f7aaa61cf701a8e395c,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-8c7834b81983afc20ad6,Madia glomerata,self_incompatibility,reproductive_assurance,self-compatible,SC,WFO:flora_north_america:wfo-0000039422,https://list.worldfloraonline.org/wfo-0000039422,Madia glomerata species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000039422,"Plants 5–120 cm, self-compatible (heads not showy).",wfo_id_species_rank_accepted_name_exact,Madia glomerata,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,c135d3302d8ed787517113a5fb57323a560a859a4c1e85f193378d4754b3350a,f572e00d2a820d34dfa8aa03047d5551d8157621ffe828cad523bbe7af88019f,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-342159b06092c73cb909,Madia gracilis,self_incompatibility,reproductive_assurance,self-compatible,SC,WFO:flora_north_america:wfo-0000075017,https://list.worldfloraonline.org/wfo-0000075017,Madia gracilis species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000075017,"Plants 6–100 cm, self-compatible (heads not showy).",wfo_id_species_rank_accepted_name_exact,Madia gracilis,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,d476f8f27250122a1842936c644b2e5d421f463ef211b54175dbf283d987090b,7edb09ac9dc67d833689a6dcf96418a473ec90d8724af2c09063445eb509640b,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-5075ca80e2dc5f88ebc5,Madia sativa,self_incompatibility,reproductive_assurance,self-compatible,SC,WFO:flora_north_america:wfo-0000021710,https://list.worldfloraonline.org/wfo-0000021710,Madia sativa species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000021710,"Plants (0.3–)35–100(–240) cm, self-compatible (heads not showy).",wfo_id_species_rank_accepted_name_exact,Madia sativa,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,894eb64a0a78ef4c0e8579c5a5391bbd499a56812b9c43c3860c3da995d80431,b3dca17e447b7425351da89e2bbfbbc78acc5e9021a07f6ad5a8908617cd2be3,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-6d1adc4f64bf0bf6877f,Noronhia emarginata,self_incompatibility,reproductive_assurance,self-fertile,SC,WFO:flora_of_panama:wfo-0001087353,https://list.worldfloraonline.org/wfo-0001087353,Noronhia emarginata species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0001087353,"Flowers self-fertile, 4-merous;",wfo_id_species_rank_accepted_name_exact,Noronhia emarginata,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,4019b067bdbdd46c26447bc4ef77d3e20e4d4e25023248955c79fb3984a8e657,c013d2be2c1451a0d7003b7219c9126ab9c6244ae96d7c16c4584e47bffc8b7e,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-d34b4c0f21cf74397529,Blennosperma nanum,self_incompatibility,reproductive_assurance,self-incompatible,SI,WFO:nybg_brittonia:wfo-0000014940,https://list.worldfloraonline.org/wfo-0000014940,Blennosperma nanum species treatment (nybg brittonia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:nybg_brittonia:wfo-0000014940,self-incompatible.,wfo_id_species_rank_accepted_name_exact,Blennosperma nanum,Accepted,wild_or_flora_treatment,,nybg_brittonia,https://files.worldfloraonline.org/Files/NYBG/nybg_wfo_dwca_brittonia/nybg_wfo_dwca_brittonia.zip,https://creativecommons.org/licenses/by-nc-sa/3.0/,dafcd9e30934501afb2039982982ee1c3d233a6df146caf5b2757da83bcfb5d9,9662595c895ebd63da8eb81958db4a7e3c56fc5c4a153917856578894b2a1213,2026-08-07,rules_only_multilingual_v1,resolved_direct,medium,additional_direct_lineage,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_species_compatibility_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-3942a811193d09706d67,Markea coccinea,tube_depth_class,floral_structural_complexity,3 cm,deep,WFO:brazilian_flora_2020:wfo-0001023529,https://list.worldfloraonline.org/wfo-0001023529,Markea coccinea species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0001023529,corolla tube bigger than 3 cm long;,wfo_id_species_rank_accepted_name_exact,Markea coccinea,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,9f3e08e990efbf18255571438d39faaf3b0c4ef545bcdf4e03537b83cd85b7fe,7bc188197395626357baf0cfd8eb1190dab4a8268d29bac504f96b0037ee9685,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-c1ef6e83e279b3685e14,Melananthus cubensis,tube_depth_class,floral_structural_complexity,5 mm,shallow,WFO:brazilian_flora_2020:wfo-0001023579,https://list.worldfloraonline.org/wfo-0001023579,Melananthus cubensis species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0001023579,corolla tube with to 5 mm long;,wfo_id_species_rank_accepted_name_exact,Melananthus cubensis,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,b931a17e9e9e612319c60ce6500cd1038cc6260eff431e583f73b09e5e457db4,55dddd7306e4b6b7d27721d868f7e357265a85b31724a104324f54d7b0f8785d,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-a7ce612c7f28e3063d93,Anodendron nervosum,tube_depth_class,floral_structural_complexity,1.9–4 mm,shallow,WFO:eflora_thailand:wfo-0000216112,https://list.worldfloraonline.org/wfo-0000216112,Anodendron nervosum species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000216112,Corolla tube 1.9–4 mm long;,wfo_id_species_rank_accepted_name_exact,Anodendron nervosum,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,07dbf7ef083f0697b05462410b3ee4bb86d2d6c5479832507b2231513c752d8f,8a2e467734ef8bbcc307b2d2bc4adce7a6fd76c7f47497e1dff167748255af10,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-8c017b53aba7010dbef0,Canscora andrographioides,tube_depth_class,floral_structural_complexity,1.8 mm,shallow,WFO:eflora_thailand:wfo-0000584025,https://list.worldfloraonline.org/wfo-0000584025,Canscora andrographioides species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000584025,"corolla tube, the longest 1.8 mm long, 3 shorter 0.3 mm long;",wfo_id_species_rank_accepted_name_exact,Canscora andrographioides,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,b788cf5d9e2e1360164f9dcaa8063a56ac7abcd3f7571c13c9199cfb47d89e7a,11627c38e2cfd8d49afdaa2f8e21cd72819b8c0574a469dc848053f48b6b2517,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-720cf20111d4bddd1bd1,Exacum tetragonum,tube_depth_class,floral_structural_complexity,5 mm,shallow,WFO:eflora_thailand:wfo-0000684325,https://list.worldfloraonline.org/wfo-0000684325,Exacum tetragonum species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000684325,"Corolla tube 5 mm long, yellow;",wfo_id_species_rank_accepted_name_exact,Exacum tetragonum,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,d7615fa4824304ab7c510afdbff3b6fd4efd35f3a148ab6adb62faa15665bd50,cb9be028e76f0b6cd089f70404a1d94ae684e92feabfbd2c334afe43ac132649,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-1f361b0c4661310ad3cb,Jasminum multiflorum,tube_depth_class,floral_structural_complexity,12–17 mm,intermediate,WFO:eflora_thailand:wfo-0000813445,https://list.worldfloraonline.org/wfo-0000813445,Jasminum multiflorum species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000813445,Corolla tube 12–17 mm long;,wfo_id_species_rank_accepted_name_exact,Jasminum multiflorum,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,0dbcefcdd936385dd85e0ab4910a4cd3041c14a7dc839ffcf72995a484965e7b,e66e01aad9ba18232feb33d1839de0961be61e48dd35f9899d63baeed3489162,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-e86873b7145f9549c3eb,Achimenes longiflora,tube_depth_class,floral_structural_complexity,2-5 mm,shallow,WFO:flora_of_panama:wfo-0000516038,https://list.worldfloraonline.org/wfo-0000516038,Achimenes longiflora species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000516038,"floral tube 2-5 mm long, densely pilose;",wfo_id_species_rank_accepted_name_exact,Achimenes longiflora,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,785ecee447453689b3df535f9a095ef287d9c0f1eef5801a5e4fc746128f0237,53b1a24e30037c8e40f6925097aa5893bb90a4bb2401e9c0bb819a5875821320,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-0c5cd98eb5c31a0f3622,Bertiera angustifolia,tube_depth_class,floral_structural_complexity,1.5-2.0 mm,shallow,WFO:flora_of_panama:wfo-0000327569,https://list.worldfloraonline.org/wfo-0000327569,Bertiera angustifolia species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000327569,"corolla tube 1.5-2.0 mm long, carnose, glabrous or sparsely puberulent outside, densely villose inside, the lobes deltoi",wfo_id_species_rank_accepted_name_exact,Bertiera angustifolia,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,575fb9e3dcee643d939647b2f702894cd0f88e36229a8bb69859cbb7b3bf1630,fecfd00f5a0479b84f2b20e4c71367edc9e64f0119ed245e3f9bff80ef6e1448,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-199d38e8f874d369318a,Hyptis recurvata,tube_depth_class,floral_structural_complexity,2 mm,shallow,WFO:flora_of_panama:wfo-0000217002,https://list.worldfloraonline.org/wfo-0000217002,Hyptis recurvata species treatment (flora of panama),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_panama:wfo-0000217002,"corolla tube ca 2 mm long, white, the lips ca 0.7-1 mm long, sparsely pubescent;",wfo_id_species_rank_accepted_name_exact,Hyptis recurvata,Accepted,wild_or_flora_treatment,English,flora_of_panama,https://files.worldfloraonline.org/Files/MBG/Flora_Of_Panama/Flora_Of_Panama.zip,http://creativecommons.org/licenses/by/4.0,8c7884a61b5a0ce1e0dc76c4e6c3539b379eb0372020ad5bedb73fb5910178c1,a3025e6e2c686efa881aca8abc5530e74831f280db5b423f528061d0d354634d,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,direct_tube_measurement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
