candidate_id,trait_name,accepted_species,normalized_value,source_provider,source_url,source_citation,source_excerpt,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
florml-0c6413f821854c15040d5e75,flower_size_class,Rafflesia gadutensis,very_large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 40-46 cm diam.,2449cf5681e71585c7ece7a141ba3bca2b92f1e215c4233428b2317276f97c82,,,,,,39ab67ab9553451df69a51c11dc3abf1c02cc915e57a07d90f0e6e1b8538fdf5
florml-485a5e7a9589e11d2a8cca76,flower_size_class,Rhododendron quadrasianum,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla 10-15(-16) mm long in all, subcampanulate-dilated distally, red to orange, lepidote and at least laxly pubescent outside.",224f1b48af82465ba99f7a6cedbde4603e089ca4c9610c9ad7ab8196a32ba5b9,,,,,,39d1a0d952c3825269292df7051760bad87a14e34cc4d7b0b1e3b5ab3de5f0e8
florml-3c2f31e22147a0eefa7b5e80,flower_size_class,Rhododendron schizostigma,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, bright red, 2.6-2.9(-3.2) cm long in all, 3-4 mm ø at base, c. 6 mm below the lobes, very laxly lepidote below, glabrous upwards outside, glabrous inside, tube 2-2.2(-2.5) cm, lobes broad-elliptic, 6-7(-8) by 4-5(-6) mm, margin undulate.",b660c0f715757d7caf7159d3a52b9cd6dcba78e489f7328431c361435d56292d,,,,,,39d1c0e82f206670e41e11f5112743a19b80452765bd08539dbfa95499db0680
florml-04653b9989d84f73b6ee0292,flower_size_class,Rhododendron lanceolatum,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla subcampanulate, 5-lobed to ± 2/3, c. 2 cm long in all, orange- yellow, membranous, ± densely lepidote at the tube and the lower part of the lobes outside, glabrous or slightly puberulous inside, tube up to 7 mm, base 4-5 mm ø, gradually widened to c. 1 cm at apex, lobes much expanded, oblong to subobovate, 1.2-1.7 by 0.8-1.2 cm.",6a24d08541073e8be2aaafda2f9826be04cefe50bf308a54b7a9bcdb720b0abb,,,,,,3a7768c7768c33935388eda87255d6f3e2539f4a701907e565974a48d9e5a99d
florml-739e85fd63fc09274d2a1ee5,flower_size_class,Rhododendron vinkii,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla subobliquely tubular, light red, 2.5 cm long in all, subdensely set with rather thickish subrotund scales outside, laxly hairy inside, tube erect, c. 2 cm long, 3-4 mm ø at base, c. 6 mm at the throat, lobes spathulate- obovate, c. 5 by 6-7 mm.",b39770ba92040469cca83b66af0fbc3ffc7b2a3c66326d55d2268aa5a49b710d,,,,,,3ac4f7e2bc09a78f2d750dc0d556a5e4d741fa197fd677d42cbe81ca76512b37
florml-b5bb6809c743bab705d6a7d9,flower_size_class,Dichapetalum sordidum,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 3 mm long.,a00c7f30497520aad2acb4e2b8b3fc982e96a2d84478c959698d8da4ddd9004a,,,,,,3ad13ad0ceca35d7c06a9f06fcc2b19913b8df1f6a8e8d62d1befe0a6224f320
florml-4fa7f1ae5b6cf3d2a2e0066d,flower_size_class,Isodon coetsa,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla violet-blue to pale blue, 5-6 mm long, straight, the limb not conspicuously gibbous, 2-lipped.",793a42b049dfdd18eebb7ebdf2e417348c8058b1282850fab9cd5e95ca5a7a0c,,,,,,3aec3227312e659364638f4ff1fbd54a4193540b6a3b2968bc58df8fb3d7d5b6
florml-d351638390e045773dd5e332,flower_size_class,Paraphlomis oblongifolia,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla pale yellow, 1.5-2 cm long, outside densely pubescent; upper lip obovate, boat-shaped, apex truncate; lower lip with 3 subequal rounded lobes, the middle one broader, constricted below.",b231bc1fff2f954ab050b673df077e387fd227fd2ae4b84491b213d62d4a226e,,,,,,3db9a8ebc630c5092a1b776a500d2d52e5ffa5e40d79a0970e1d63b5e6624c5d
florml-feea270a8f6fda53025399cf,flower_size_class,Polygala malesiana,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 1.5-2 mm long, white with rosa crest.",1bea80cec79cb25961a447170f085b8b74063fffcade54a5a7e4f9e8ea967368,,,,,,40f6b43f99cb0638f2cebcaaa8c3171037708c011bbc2816dff0345de987b292
florml-0998aadb602a5109bbfe970a,flower_size_class,Protium macgregorii,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 5-merous, 2 mm long, nearly glabrous.",9d5ebd4d37dd24a1cfe0b1f476221082d517266abf2e9b24b30acc7c4bcea68b,,,,,,41fa93af60dd2c0591eb111a7124648efb03b1c79b6b36858b7e7a151375c6ee
florml-db3dbabe7c3adf5556bc2ef4,flower_size_class,Mapania maschalina,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers linear, 8-10 mm long; scales membranous, the transversal 2 ciliolate on the keel.",a514bfe577a1bfef19d90150ccbb0159db807632ffc9ed91ef30d8cd05ddc0e2,,,,,,436874a4cb7a1aa7153617ae4bc4cb008021e4fa738ffb5dbe7f15f7cb1acdda
florml-3b2ff5c6ab4f38bdf565a78f,flower_size_class,Distimake quinatus,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla campanulate to funnel-shaped, up to 5 cm long, white or pale pink.",c396694e17dd0869603e185fe8d3f47b39e7b7e447b06cffa27a44610f2d7420,,,,,,4431b5cf3fb219396edf7249cb8d54bb54556397a272a0924797f5cf28d78e9b
florml-350fe4bf38271bf83a960cc5,flower_size_class,Protium connarifolium,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 4-(rarely 5-)- merous, c. 3 mm long, thinly tomentose.",cfd685d0e3b202ff6ff5448b813f6667666e9e9cd6b00cb7e3868bc3635cd5a9,,,,,,44b44141a921aa9ca5b362862e908cb0a5d77fa74df63e4a7a06690a7435cfc4
florml-31d62558a6fd73ed762bc901,flower_size_class,Rhododendron fortunans,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla white, widely funnel-shaped, c. 1.5 cm long in all, c. 2 cm ø at limb, 5-lobed, tube 3-4 mm long, very densely brownish lepidote at the tube and the lower half of the lobes outside, densely pubescent at the tube inside except the spots where the filaments are inserted, glabrous at the lobes inside, lobes suborbicular, 9-12 mm ø.",e2015c29b348d247e1e8d58b25c7a26e601de09e1db7ee656655d9b230ef0f30,,,,,,479681a4cba469729153c1763a37ca79b24ad2b460e54443861c7ec28b77d753
florml-bd4183f2477b23d8fac5baeb,flower_size_class,Lobelia sumatrana,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 1.5-2.5 cm long.,ad19901ab0cbb8b04b0e44eb308d30fedef1e35d9861a6124d3ec1219840b732,,,,,,48d5c9c58fa0689ff904791e53a2e1990f97cb417328c6c94d32f478733b8c31
florml-7bdb8ce875c83897f0babade,flower_size_class,Dillenia obovata,very_large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 14-16 cm diam.,af9565aa5dfd1f3c21d67e8281eecb36e8f1d8a25a216214829d112d48998a8f,,,,,,4a113b2fbcb94394afc9e94d906c859f9c290ffb30635bc6f37b980dd6a38a55
florml-af8682f684eba641b68bf565,flower_size_class,Sedum parvisepalum,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 5-merous, sessile, c. 10 mm wide at anthesis.",ee7ba8a3c066643e03126ca7c313f1f3738226c9e17eb15c45a0db27a469371d,,,,,,4a8f2b78e7a8ae4e9aebccbe6266008542adfac96a29c8e813e4090b1cf372c7
florml-7fb09a07b9f08a99c04516a9,flower_size_class,Vaccinium eymae,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla elongate-urceolate, somewhat fleshy, colour not known, 11-12 mm long in all, c. 3 mm ø below, hardly 2 mm ø distally, glabrous, lobes obtuse, reflexed, 1 mm.",7843e790ca79ae2cbee1cb05886b385d3b28c312b4865d356939e361f5300530,,,,,,4ac579fb82cda4057069b4083867e87b24539e4d43d534a16cf9b696b59b6bab
florml-b1900d6fe3e0a8dad92c48fe,flower_size_class,Gyrinops salicifolia,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers pale yellow, c. 3 mm long.",1a2b8a801b2c453b424b52df1d7b6db489a937776b86eb9eb765ac02f80b1459,,,,,,4d159f9bc0a98c6a0eb0f63ee1ab7352e90d84de03095b4e6661658b2ad24e2c
florml-09b1db3e17f22106169349dc,flower_size_class,Merremia dichotoma,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla broadly funnel-shaped, ca 18 mm long, white, glabrous, inside below the hairy base of the filaments with two rows of hairs; the broad basal pilose part of the filaments with an incurved appendage at the apex.",2299de41c20c80549349f7991e02a39aab57073396be6e8f242660731ee6659b,,,,,,4d28e595a11b84ff4dadd69f8675094f2c8ec80221212dab153b5f9b307ebb30
florml-6877649f490737e4c0b00c83,flower_size_class,Aglaia rubiginosa,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers up to 9 mm long and 5 mm wide; pedi- cels up to 4 mm, with indumentum like the twigs.",8940b0b1c4dd12e6b670566d7b059ce7dae9f28d412972ffec77b3627a75205f,,,,,,4d47328a9639eb1018af1af459ff996b839a6fb8811fc6385cfa0c4658391c1f
florml-17edfe854c7523437e9e399b,flower_size_class,Argyreia scortechinii,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, ca 25 mm long; pale pink to nearly white outside, mauve or deep magenta inside; tube not distinct from upper part; limb shallowly lobed; midpetaline bands hirsute, connecting fields and basal portion of corolla glabrous.",f3e3ff7df6dab27aa8606ded1b5aba45299e3857eb5917658097d8fccb63b4ce,,,,,,4da5a54d73b1c348e86f3c02c08fef84f8323344861e2758f55c4bed8ffde0d6
florml-8e8c0cc98dd36b7188027b2b,flower_size_class,Aquilaria filaria,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers yellowish-green or white, infundibular, 5-6.5 mm long.",a4ecef4de135610c065ea7514eb02b2b674405c89263e41a38116994c5190790,,,,,,4e66cd17602fb7ee5da3341350a77175adfb094ecdef29b8eebb57cd9f94e5ae
florml-58c00e8b6c45aee392aeaae3,flower_size_class,Rhododendron perplexum,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, 2.5-2.7 cm long in all, glabrous outside, densely shortly grey-pubescent at the lower 2/3 of the tube inside, tube 1-1.3 cm long, at base c. 5 mm ø, widened to c. 1 cm at apex, lobes oblong-obovate, 1.3-1.5 by 1-1.3 cm.",07986ac37747cbc92772697b8478a4723c8e72f2da95a7b90539059d20c3fe42,,,,,,4e76ec770c41d17bdad5ba14c4bc9a52a818b8d7072133f02ce8c75d1bac4223
florml-3e94c40965b174e372828166,flower_size_class,Phaleria macrocarpa,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 1.5-4 cm long.,f02992f1571b3e2aa018a780193c39b341d697705f8588de9ce27bb08b0cd9c6,,,,,,4f0b0cebc7b0b2112a91e20894177f2b9dbf7d02d3e4e084b47024f61007c9f5
florml-ad572237ce8f5f083b92aa3e,flower_size_class,Stellaria aquatica,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 10-15 mm diameter.,17552c61664873f00d19681f957e6d804d1b37c80eb51e44b7a0863e2c43bcc9,,,,,,4ff5900ab193092ea55bd78cc888f49e36dba0bc6be7e438baf6517842d9e14f
florml-a0cf709fcd7f104a80e2be70,flower_size_class,Radermachera gigantea,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla 5-6 cm long (incl. lobes), pink or white, usually with yellow streaks in the mouth, above the basal tube rather suddenly widened, campanulate upper tube towards apex almost always short-capitate glandular hairy, and lobes ciliate.",b271be515bd35998314993e7b3bea09988164d8794c08dde0e1c3468fa5de927,,,,,,5025b7d12a956a0d0081ab0d868f182a66d0da2bf69c79e0c0b41170e93de65a
florml-edca39f9de577781c8d84721,flower_size_class,Epirixanthes cylindrica,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers c. 2.5 mm long.,1f71e14e4c600206df37104fc8f2c6abbc9db443407fd70f2d127065ff1e1f95,,,,,,514e4fbe33fa4ab7068b9ca2ee0f55c41267daeb616c5262cd494a2856eb4251
florml-7833a4a83daf0cd2fe8b0339,flower_size_class,Zehneria backeri,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Expanded corolla 8-10 mm diameter.,e1575356a719e9c21bc70d82249fd5230b9b37b091b88e82452d624bf49836d5,,,,,,5389bdda55038c41ed48934e13abd8c5af1bc47c36a6ab5b184ab41d3a690221
florml-e38b05568b44f56463a38cd7,flower_size_class,Eurysolen gracilis,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla white, tubular, 5-6.5 mm long; limb 2-lipped; upper lip short.",f3dbac53b631521652e4413d84c91b7f6c7df9518e8215af4a27d523e998870f,,,,,,53f04014410c7499bda760ca6dc750e0ae996a96d524868d26c034708012b3f9
florml-c4136a0fd4dad274a91fb5d1,flower_size_class,Archidendron falcatum,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, 6 mm long, glabrous; lobes ovate- elliptic, acute, 2.3-2.4 mm.",664e0d0534ac8b92dc6fcda281acedb4c1aa448d9f79656fb6e509118e0363ab,,,,,,545a7b3279c27bd905a496bcd7ccf1a11d52bd8b732c619d19077787e95a646c
florml-1f0e40337daf8e22ee38170b,flower_size_class,Rhododendron bloembergenii,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, lobed in the upper third, white, scented, 6.5-7 cm long in all, glabrous outside or here and there with a solitary (caducous) scale, subdensely pubescent at the tube inside, tube straight, 4-5 cm, at base slightly 5-saccate, c. 5 mm ø, dilated to c. 8 mm at apex, lobes spreading, suborbicular, 2-2.5 by 1.5-2 cm.",a974663e83af4596a11e7457a5bd413c46b46587dbfb46d16b5e5daaa4037f18,,,,,,5506dff93ca8da0d5d31a0036d168b55f01df66235ca4e416bb8da7521e7b7c3
florml-d25a787bc06ed3f849839e59,flower_size_class,Osmoxylon luzoniense,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla 4-5-lobed above, tubular below, 3.5-4 mm long.",6a2a00a29850caa7773caf7352876451f5daf0ac7d07462f479b1a1b31185034,,,,,,55a7429ce284e27c1c093bcd79715093d55633425bdc3c311e1584011658a073
florml-b0bce76b9a4ce31d33d82640,flower_size_class,Melanochyla bracteata,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 7-9 mm long.,b330c7aa6d1cbd5a73079144e5a4c6d7d954852425e8ca7b7569d641e384e6dd,,,,,,55fb368c538d16622bf8f14ccea187e9e296754fc277fa9a0beefe8ccdbba41f
florml-f3efaf97c48a426528cc44b9,flower_size_class,Jacquemontia zollingeri,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, 9-11 mm long, pale lilac, shallowly 5-lobed, glabrous.",07e358be713f9a7c20fa00fee4a0c991d7297406e776a30f1ca8bb6ca1143a00,,,,,,561dfb01d94fc4e7a4dd5a023cc197355f8194c0cbf1116467c841a2700d851b
florml-3c5d9258dbc37efaf4b235dd,flower_size_class,Dacryodes nervosa,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers c. 2 mm long, sessile to shortly pedicelled, glabrous or stellate- tomentose and glabrescent.",6906db0323fa756c8082d1c0a00390a773c7030d1fce32242d2eb6fb8201a421,,,,,,578d4b6ec4f42f104bbb770606ad9d457b161e068935d69ff648ed95b400f2c0
florml-b284ca64dc77153cb5e61857,flower_size_class,Rhododendron quadrasianum,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla red, hairy and lepidote outside, c. 15 mm long in all.",3161692c148857106e2ac3e57aa67d56ab1bcba98c71f863065b07560a305cdd,,,,,,57ba0efc64de551da40991e5189a4846fd449b6cdff4c2274624184ae8d26c72
florml-c2f27c9b8e61d85366013c9e,flower_size_class,Roupala montana,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 7-9 mm long, glabrous, to very sparsely shortly-appressed-pilose, to densely pilose; filaments 0-0.8 mm long, attached to tepals 2-6.5 mm from base, anthers 1.5-3 x 0.4-0.8 mm; hypogynous glands 0.2-0.6 mm long, fleshy, lobes free; ovary symmetrical or asymmetrical, more curved on one side than on the other (like half a pair), hairs extending to 1-3 mm from base, covering entire ovary or lower on one side, short-sericeous, hairs light brown, orange, ferrugineous to rufous.",e349cccf4a080a49cb8e55331c0c437f8e5d458ad136b0cf62e874aa1cd103db,,,,,,598cb2c67c2648682de7aab0ba0ebd6857fd934abec2d38179e00f52c5bbcf12
florml-71851ab4e656152fbad59a56,flower_size_class,Tetracera loureiri,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flower ca 10mm diam.,251ed9845fdb4c05c8b4038f0aa0d34948240fd960f01f1589f9f58e7f793883,,,,,,5afd47b483ecde7ca716297c0192a690176072e1274fb21f096eea0a67521bb7
florml-38bdf75da4d88d9d1340eb0a,flower_size_class,Salacia multiflora,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 6.5-10 mm diam.; sepals 1.3-2 x 1.7-3.5; petals 2.5-5.5 x 1.3-3.3 mm; disk 1.2-3 mm diam., 0.8-1.5 mm high, basal part often brown, upper part yellowish-brown; filaments 1-2.5 mm long, anthers 0.3-0.4 x 0.4-0.6 mm; style 0.4-1 mm long.",49fddb14f8068193b2a12f08d28c128f2b8a6d3e06f8dc8fb33371ba1c2ff436,,,,,,5afdd4a0646e17b75058539fa9928562d8f5f137f6dfab2f2461631fcf3a545f
florml-da5cb86f062db9af5aefa2ba,flower_size_class,Soulamea amara,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers bisexual, 3(-4-5)-merous, c. 2 mm long.",815427614963519e8e8f491a3498ddcfa4583035ceacae4dba5a12317226783e,,,,,,5c18874e4cf3a8d1ba5f728ee4ea4f609b828aed381663546fd4d05ec15f0610
florml-1be5d40741561855c453c263,flower_size_class,Porana volubilis,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla deeply 5-lobed, 8-10 mm long, white, glabrous or short-pilose; lobes obtuse, spreading.",b1b507bec08f2f8591df2f94095555a41163279ac7d3036f3041fb8392b52ebb,,,,,,5c8c553f65d8c735c7d3e7f7f387df656583e8850f3a6efc4a32426b0b7e784e
florml-7ed24819d3fc8efe898df879,flower_size_class,Lobelia conferta,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 5 mm long, in the upper leaf axils.",45a667869ebdb7133a61e315536cb5e3351501f859d4a019caa00d6e934c9679,,,,,,5d8a7df489442e433ac1e180b6b7db33df9a41dc74302469001addd9b2e93839
florml-2bb97c7e484376ab6997bdab,flower_size_class,Gomphostemma curtisii,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla white, 25-35 mm long, distinctly recurved, outside puberulous.",7bcdc43a27d4e21e3bd711c3c0d62bbff1269c8a0a9529ea1b7a80d9efee12e6,,,,,,5e20c94a42944ae3c275395379bb885d957103da2c09f28f5dae81596df5577f
florml-6247740cf225b3c8dd2fabbb,flower_size_class,Salacia grandiflora,medium,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 10-22 mm diam.; sepals unequal, 1-2.2 x 1-1.5 mm, rounded; petals slightly fleshy to chartaceous, yellowish green, pale brown or orange, often brown at base and green at apex, elliptic, 5.5-10 x 5-8 mm, lineolate; disk truncate, 3.5-5.5 mm diam., 1 mm high, generally strongly flattened at base; stamens spreading, filaments 1.5-2.3 mm long, anthers ca. 0.9 mm long and wide, dehiscing by oblique, apically confluent clefts; ovary depressed-conical, ovules 4 per locule in superposed pairs, style thick, to 1 mm long.",3049f79b6c823e67fad5eda76c2b5234278b3a3166ee47a13523f0aacde1a0a2,,,,,,5f2700ed74e684d69a71b1f47a18ffbf34d13ac8eb39b907b5acf3154275f623
florml-46213fbeab9a67e2714b2d32,flower_size_class,Dimorphanthera vaccinioides,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, thin, light red, c. 2.2 cm long, c. 4 mm ø, finely pubescent outside, glabrous inside, lobes erect, 1.5 mm.",654b667bbf3112f27a856ad3422cd7090be05de0a9b20a9e1805a7b8f43b183c,,,,,,61ed8f0354656b8cc172a6263f3b828574d3622ed29dd233c2f9b9d7e6e2ad07
