"Name_USGSO","Plate","USGS_ISID","NEAR_FID","NEAR_DIST","ALL_Uniq","Linework_S","Meaning_AL","ID_GID","NAME_wcmcI","NAME_LOCAL","OBJECTID","ChangeType","ChangeNote","ChangeRef","Shape_Leng","IslandArea","IslandCoas","Area_Geode","Coast_Geod","Shape_Length","Shape_Area","area_km2"
"Kigataq","North America",325279,154701,0,279845,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208694,"Kingartak","Kigataq",0," "," "," ",46173.5415809,32.0233812459,46.1735415809,32.1981802368,35.0142004218,0.714795268423109,0.00840674982094346,32.1981802229458
"Nova Zembla Island","North America",325282,214071,0,279848,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450056," "," ",0," "," "," ",43830.2607756,43.1894593668,43.8302607756,43.4258023574,29.8805391203,0.610463417857089,0.0113994983702642,43.4258023946547
"Yeoman Island","North America",325283,213897,0,279849,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",449877,"Yeoman","Yeoman",0," "," "," ",59658.8479837,52.1397096017,59.6588479837,52.425549271,47.3388411288,0.898861329667483,0.0138162438793997,52.4255494166589
"Emmerson Island","North America",325287,213685,0,279853,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",449662,"Emmerson"," ",0," "," "," ",54929.9329084,77.1140538763,54.9299329084,77.5381002323,45.4146460691,0.931063954621278,0.0205717907390754,77.5381002001522
"Curry Island","North America",325288,213715,0,279854,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",449693,"Curry","Curry",0," "," "," ",54106.7768267,65.0120092514,54.1067768267,65.3696016743,43.0091786658,0.770716138643685,0.0173535337058317,65.3696016894489
"Ragged Island","North America",325289,214141,0,279855,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450132,"Ragged","Ragged",0," "," "," ",56307.4675009,37.2055222248,56.3074675009,37.4105259932,44.4246518541,0.781312895090403,0.00997006921488271,37.4105259650739
"Akuliaruseq","North America",325291,154637,0,279857,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208630,"Akuliaruseq","Akuliarusek",0," "," "," ",74007.0021689,60.911626315,74.0070021689,61.2479256317,61.5999128396,1.24084271266573,0.0163966433798636,61.2479257036771
"Amarortalik","North America",325292,154677,0,279858,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208670,"Amarortalik","Amarortalik",0," "," "," ",50947.8332872,50.5450413573,50.9478332872,50.8240930272,41.8537229654,0.794206478582945,0.0136046988813655,50.8240930058233
"Naku","North America",325294,154649,0,279860,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208642," "," ",0," "," "," ",144115.574031,60.3431587944,144.115574031,60.6770953705,121.213404574,2.38788428002444,0.0163300992492696,60.6770954797181
"Sanningasoq","North America",325295,154656,0,279861,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",208649," "," ",0," "," "," ",55486.475576,53.5474293238,55.486475576,53.8443006615,47.7438494212,0.921178976679593,0.0145522622336553,53.8443008065452
"Uilortusoq","North America",325297,165979,0,279863,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",220647,"Uilortusoq","Uilortusoq",0," "," "," ",107773.914682,53.8587392665,107.773914682,54.1577423893,96.5126782309,1.90863758941578,0.0146832487156288,54.1577425129909
"Atilissuaq","North America",325298,161031,0,279864,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215597,"Atilissuaq","Saattoq",0," "," "," ",47193.7597515,20.393157263,47.1937597515,20.5064170983,39.7617763897,0.801442614291698,0.00556483576263976,20.5064171007073
"Aappilattoq","North America",325301,161009,0,279867,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215575,"Augpilagtoq","Aappilattoq",0," "," "," ",91453.9986163,39.1430503038,91.4539986163,39.3607284879,77.1179294928,1.55408569444367,0.0107142398378881,39.3607286383291
"Maniitsoq","North America",325307,160981,0,279873,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215547,"Manitsok","Maneetsok",0," "," "," ",92735.1960349,61.6111724137,92.7351960349,61.9547203116,79.3731607974,1.53697743302069,0.0169725654908314,61.9547202779366
"Puugutaa","North America",325308,160957,0,279874,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215523,"Ingik","Pûgutâ",0," "," "," ",69705.7490807,59.9706342292,69.7057490807,60.3052517635,56.5689589049,1.16026720820073,0.0165463965999275,60.3052518302726
"Sisuarigsut","North America",325309,161030,0,279875,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215596,"Sisuarigsut","Sisuarigsut",0," "," "," ",52528.737471,20.4506447547,52.528737471,20.5648496876,40.6511957198,0.83559467144779,0.00565403883922916,20.5648497200965
"Innaarsuit Island","North America",325310,161014,0,279876,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215580,"Ivnarssuit","Ateqángitsorssuaq",0," "," "," ",82290.4524492,25.2118676619,82.2904524492,25.3531198403,65.5388307452,1.32741817609906,0.00702596688201949,25.3531199731868
"Qaarsorsuatsiaq","North America",325311,161025,0,279877,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215591," "," ",0," "," "," ",53540.4217215,22.7492989004,53.5404217215,22.8767990237,46.9563517039,0.831595867986092,0.00634520345191735,22.8767991341294
"Ateqángitsorssuaq","North America",325312,161005,0,279878,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215571,"Ateqangitsorssuaq","Ateqangitsorssuaq",0," "," "," ",43179.5838642,26.2007128067,43.1795838642,26.347714493,37.3389463683,0.761225472874659,0.00732738875138902,26.3477145167186
"Qoqaarissorsuaq","North America",325315,160991,0,279881,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215557,"Qaqarigsorssuaq","Qaqarigsorssuaq",0," "," "," ",53205.203027,45.5063956369,53.205203027,45.7622768138,43.270355453,0.856356437776129,0.012796868189775,45.7622768914291
"Tasiusaq","North America",325316,160953,0,279882,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215519,"Tasiussaq","Tasiusaq",0," "," "," ",126740.666542,64.0186615291,126.740666542,64.3788442393,105.999870426,2.12213967895633,0.0180289745601152,64.3788441917171
"Aakkarnersuaq","North America",325317,161002,0,279883,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215568,"Aukarnerssuaq","Aakkarnersuaq",0," "," "," ",62658.641329,30.8037806915,62.658641329,30.9771719895,50.7505431961,0.990682238562157,0.00868542078691392,30.9771721355879
"Aappilattoq","North America",325319,160995,0,279885,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215561," "," ",0," "," "," ",62392.8944983,37.8494217341,62.3928944983,38.0628757582,52.6133017895,1.11124257225834,0.010723619872356,38.0628759015738
"Anarusuk","North America",325320,160895,0,279886,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215461," "," ",0," "," "," ",129414.767628,71.4879667003,129.414767628,71.8911733219,111.184069756,2.21828289397156,0.0202604566816399,71.8911726459252
"Nuuluk","North America",325321,161015,0,279887,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215581," "," ",0," "," "," ",47651.5029216,23.6275708395,47.6515029216,23.7611138816,42.3180304587,0.934392541391091,0.00673250033843698,23.7611137816492
"Qallunaat","North America",325322,160966,0,279888,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215532,"Qavdlunat","Kavdlunait",0," "," "," ",118165.98286,61.018252829,118.16598286,61.3634793174,93.144220708,1.98120343009429,0.0174329095180136,61.3634792874462
"Tuttoqqortooq","North America",325323,214539,0,279889,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450530,"Tuttoqqortooq","Tugtorqorttoq",0," "," "," ",120907.574353,87.5150961742,120.907574353,88.010956921,95.3292369141,2.10623440470796,0.0250988135070723,88.0109573145268
"Mernoq","North America",325324,161029,0,279890,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",215595,"Mernoq","Destitute",0," "," "," ",46612.4408696,22.0796020355,46.6124408696,22.2049505099,40.7807492426,0.84166956491756,0.00636537445239695,22.2049505344951
"Saqqarlersuaq","North America",325328,214546,0,279894,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450537,"Saqqarlersuaq","Saqqarlersuaq",0," "," "," ",44261.1372654,35.3696987453,44.2611372654,35.5741606123,34.0212017176,0.774364564212628,0.0107339894637177,35.5741606105375
"Meteoritø","North America",325334,214551,0,279900,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450542,"Savigsivik","Meteorite",0," "," "," ",39488.8843357,32.3445649838,39.4888843357,32.5370286262,29.7185913639,0.724725953952831,0.0108207582876631,32.537028772197
"Nallortoq","North America",325335,216472,0,279901,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",452784,"Nallortoq","Nallortoq",0," "," "," ",72920.7871539,23.688482202,72.9207871539,23.8295891261,56.8290272434,1.39958171500587,0.00795701040093762,23.829589212902
"Wolstenholme Island","North America",325339,214543,0,279905,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450534," "," ",0," "," "," ",60300.0365897,38.1077097456,60.3000365897,38.3360835412,45.6692371908,1.13244309965524,0.0131062369883304,38.3360836023769
"Landslip Island","North America",325341,191917,0,279907,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",424184,"Landslip","Landslip",0," "," "," ",45754.22746,33.7966896395,45.75422746,33.9993607097,34.8522321881,0.834804312369351,0.01165434708475,33.99936071367
"Saunders Island","North America",325342,214540,0,279908,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",450531,"Saunders","Saunders",0," "," "," ",80375.0498584,87.7828236475,80.3750498584,88.3102032158,57.9543684577,1.51710995258872,0.0304975137335996,88.3102033154756
"Krueger Island","North America",325360,189538,0,279920,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",421364," "," ",0," "," "," ",44425.9897426,31.6213439171,44.4259897426,31.8252890584,25.7010033789,0.931443751415234,0.0174076867181403,31.8253032366792
"Bromley Island","North America",325362,189434,0,279922,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",421258,"Ellesmere Island","Ellesmere",0," "," "," ",41506.2073642,25.6128350398,41.5062073642,25.7802127768,23.8415406332,0.784619849867818,0.0167918408275287,25.7801956361087
"Kraemer Ø","North America",325364,179546,0,279924,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234225,"Kraemer","Kraemer",0," "," "," ",56524.3841957,53.4361458767,56.5243841957,53.6964932037,52.3832621492,0.903358627196662,0.0116160823340601,53.6964945246655
"Søkongen Ø","North America",325365,179378,0,279925,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234057,"Sokongen","Sokogen",0," "," "," ",67982.269838,80.9022318572,67.982269838,81.2964923754,61.9459979227,1.08296670256405,0.0175923306984565,81.2964935681157
"Turner Ø","North America",325366,179375,0,279926,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234054,"Turner","Turner",0," "," "," ",52001.3098949,123.479782732,52.0013098949,124.110561703,48.2434319783,0.916434992357473,0.0287232447214988,124.110561197703
"Ujuaakajiip Nunaa","North America",325367,179379,0,279927,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",234058,"Danmark","Danmark",0," "," "," ",89440.3537623,79.5098757644,89.4403537623,79.9256253462,85.9082394377,1.60293452246725,0.0192197994296279,79.9256254042157
"Bontekoe Ø","North America",325371,181793,0,279931,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238561,"Bontekoe","Bontekoe",0," "," "," ",31940.062472,34.7828052969,31.940062472,34.9774599306,27.2560720931,0.619845836748363,0.00966628953719667,34.9774606992811
"Lille Pendulum","North America",325373,181766,0,279933,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238534,"Lille Pendulum","Pendulum",0," "," "," ",41913.625229,59.015061242,41.913625229,59.3567669995,41.9447177211,0.84343291810583,0.0180141138470724,59.3566712787507
"Trum Ø","North America",325374,181794,0,279934,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238562,"Trum","Trum",0," "," "," ",38209.1649152,29.6125811659,38.2091649152,29.7885541963,31.083245801,0.829008967670357,0.00985778868727294,29.7885531323394
"Nanok Ø","North America",325376,181765,0,279936,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238533,"Nanoks","Nanok",0," "," "," ",61801.9760919,64.6317592262,61.8019760919,65.0183204429,55.7620297506,1.44108030494626,0.022050735594825,65.0183325723059
"Tvillingerne","North America",325377,181767,0,279937,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238535," "," ",0," "," "," ",58332.9380309,55.882654681,58.3329380309,56.2168198357,57.3527198247,1.41184965178191,0.0190515695033698,56.2168255646567
"Godfred Hansen Ø","North America",325378,181753,0,279938,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238521,"Godfred Hansens","Hansen",0," "," "," ",63756.3038923,99.5698987182,63.7563038923,100.166752438,58.8546026199,1.35592861892551,0.034279602579189,100.166751987647
"Andreas Lundager Ø","North America",325379,181799,0,279939,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238567,"Andreas Lundager","Andreas Lundager",0," "," "," ",36539.1445856,27.3185839692,36.5391445856,27.4826578823,30.5953458275,0.771209610424607,0.00947933210438371,27.4826571684451
"Søndre Orienteringsø","North America",325380,181821,0,279940,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238589,"Sorteskær","Sorteskær",0," "," "," ",22497.54436,22.3624088745,22.49754436,22.4970653004,22.3835191405,0.517797966182248,0.00784394337486738,22.497063671021
"Vindseløen","North America",325382,181818,0,279942,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238586,"Vindsel","Spool",0," "," "," ",21587.8934439,23.0844828984,21.5878934439,23.2237563775,19.2747204523,0.474317288681125,0.00816297451393721,23.2237563243211
"Storøen","North America",325383,217149,0,279943,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",459956," "," ",0," "," "," ",42293.2024838,40.4986529213,42.2932024838,40.748149065,38.4526379568,0.920128837978868,0.0158167001449241,40.7481618702538
"Stigbøjlen","North America",325384,181831,0,279944,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238599,"Stigbøjlen","Stigbøjlen",0," "," "," ",41031.0022372,65.8317733741,41.0310022372,66.238287718,35.2364607716,0.984053396799041,0.0260350323337953,66.23830268471
"Hammeren","North America",325385,181772,0,279945,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238540,"Hammeren","Mammer",0," "," "," ",28560.8278909,51.4999040483,28.5608278909,51.8181656314,31.0457354557,0.60430803986792,0.0204598447474806,51.8181551304835
"Ambolten","North America",325386,181759,0,279946,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",238527,"Stigbojlen","Ambolten",0," "," "," ",28180.073068,39.4781664689,28.180073068,39.7222579483,28.1010349327,0.659908165698257,0.0157158521282009,39.7222774199814
"Nancowry Island","Burma",325387,405043,0,279947,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346966,"Nancowry","Nankauri",0," "," "," ",54332.9170771,45.9703078506,54.3329170771,45.6743528134,52.2632742436,0.473231881428766,0.00374594779602385,45.6743528031272
"Tarāsa Dwīp","India",325391,229257,0,279951,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346965,"Teressa","Taihlong",0," "," "," ",55972.982626,85.8827995828,55.972982626,85.3315013016,53.7878752835,0.487172884096482,0.00700330598548958,85.3315012478099
"Pāmban Island","India",325396,219748,0,279956,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",30245,"Pamban","Pamban",0," "," "," ",98850.1475998,80.3819316408,98.8501475998,79.8715979136,97.3922514413,0.884139800648977,0.00657249927556599,79.8715976940155
"Rutland Island","India",325411,229269,0,279969,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346979,"Rutland","Rutland Island",0," "," "," ",71616.0238175,121.60950409,71.6160238175,120.858813525,70.130379025,0.638105384675405,0.0100116768387287,120.858813496067
"North Sentinel Island","Burma",325416,230582,0,279974,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",453227,"Pa-Tang","Pa-Tang",0," "," "," ",59456.3047145,55.82150848,59.4563047145,55.4776275839,58.5627935617,0.533466489101323,0.00459784940475948,55.4776275328514
"Havelock Island","Burma",325423,229270,0,279981,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346980,"Havelock","Havelock",0," "," "," ",64184.3917309,92.8549897319,64.1843917309,92.2865346487,60.6893697276,0.552050798596134,0.00765970358101647,92.2865345467628
"Sir William Peel Island","Somalia",325424,229271,0,279982,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346981,"Sir William Peel","Sir William Peel Island",0," "," "," ",29078.3150382,23.4646784184,29.0783150382,23.3212724154,28.2426879184,0.257208117543738,0.00193641606931547,23.3212724473822
"John Lawrence Island","Burma",325429,229296,0,279987,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347006,"John Lawrence","John Lawrence Island",0," "," "," ",37879.1198548,34.9020074956,37.8791198548,34.688771727,35.7103751037,0.324588956779349,0.00288050901461369,34.6887716418431
"Jazīrat Samḩah","Burma",325430,223600,0,279988,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",44902," "," ",0," "," "," ",32542.2721854,39.6273226113,32.5422721854,39.38541949,32.9657126531,0.30124074431941,0.00327114887097123,39.3854195278461
"Henry Lawrence Island","Burma",325431,230636,0,279989,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",455227,"Henry Lawrence","Henry Lawrence",0," "," "," ",40835.3126651,54.5544299116,40.8353126651,54.2213580218,39.0423208168,0.354837181303711,0.00450319666297534,54.221358008802
"Baratang Island","Burma",325433,229294,0,279991,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",3470042,"South Andaman","South Andaman",0," "," "," ",34268.4175384,22.6904853321,34.2684175384,22.5520857262,32.5895797225,0.296295404902645,0.00187341658012949,22.5520857828194
"Halib","Arabia",325445,222145,0,280000,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40497,"Haleb","Haleb",0," "," "," ",51038.820966,32.4688113356,51.038820966,32.2730761295,49.5592157512,0.452322863615183,0.00268827338754203,32.2730756589382
"Interview Island","Burma",325449,229295,0,280004,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347005,"Interview","Interview",0," "," "," ",102266.588345,114.111713003,102.266588345,113.423476167,98.7443805865,0.899408158081903,0.00944688731786956,113.423476200722
"Jazīrat Jabal Zuqar","Arabia",325470,221534,0,280020,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39787," "," ",0," "," "," ",74909.6956373,119.774250703,74.9096956373,119.06570268,73.9339581839,0.675799814089826,0.00996127280193067,119.065702678637
"Beka’e","Arabia",325478,219916,0,280028,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35197,"Monte Baca","Baca",0," "," "," ",32773.1063573,48.1458224824,32.7731063573,47.8665247474,32.7659888131,0.30056981683247,0.00402257806147747,47.8665244040246
"Hawakil","Arabia",325486,219923,0,280036,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35204,"Howakil","Howakil",0," "," "," ",35989.2492136,42.4018781044,35.9892492136,42.1565853966,35.7281939104,0.327567191906786,0.00354496541305706,42.1565853910756
"Kamaran Island","Arabia",325492,221540,0,280042,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39793,"Kamaran","Jazirat Qamaran",0," "," "," ",94072.9190246,114.162468896,94.0729190246,113.50469733,93.8577984262,0.861530440889638,0.00955340749237713,113.504697320082
"Tiqfāsh","India",325511,221542,0,280060,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39795,"al Intutash","Anufai",0," "," "," ",31507.6395339,30.0596187941,31.5076395339,29.8877464937,31.9510561109,0.29512907511139,0.00251994563447622,29.8877464730396
"Harat","Arabia",325531,219928,0,280080,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35209,"Isola Harat","Haraf",0," "," "," ",42928.0256337,23.0594342053,42.9280256337,22.9286732141,40.6386999067,0.371559055640392,0.00193680988098597,22.9286733349809
"Mahun","Africa",325532,219911,0,280081,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35192," "," ",0," "," "," ",158267.185473,191.922286457,158.267185473,190.832932774,155.564448186,1.4295604050526,0.0161164176210184,190.832932295815
"Isra-tu","India",325542,219931,0,280091,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35212," "," ",0," "," "," ",33876.0678885,20.9570696064,33.8760678885,20.838822265,33.9727667231,0.313485505012115,0.00176225159481495,20.8388225549994
"Harmil","India",325544,219926,0,280093,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35207,"Harmil","Harmil",0," "," "," ",31594.3605629,22.0354758298,31.5943605629,21.9116779522,30.8947110271,0.283285760142343,0.00185476710780374,21.9116783781691
"Salsette Island","India",325547,222350,0,280096,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40828," "," ",0," "," "," ",268191.991699,634.734829036,268.191991699,631.395532648,260.361087648,2.40455084167766,0.0542232112900177,631.395555945516
"Bulcherry Island","India",325552,229393,0,280101,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347111," "," ",0," "," "," ",27105.2890422,22.0760828097,27.1052890422,21.9680326171,25.9872729563,0.242162056649849,0.0019156294479514,21.9680326310329
"Bāngaduni Island","India",325553,229366,0,280102,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347084," "," ",0," "," "," ",27731.5214655,24.593284043,27.7315214655,24.4729421593,26.8096968052,0.251655758863985,0.00213416518325515,24.4729421469438
"Dalhousie Island","India",325555,229313,0,280104,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347028," "," ",0," "," "," ",30803.4225631,30.8908925053,30.8034225631,30.7399234537,29.9984124131,0.281097724136115,0.00268137086137987,30.7399234310493
"Lothian Island","India",325557,229373,0,280106,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347091," "," ",0," "," "," ",34199.1366602,36.2014668819,34.1991366602,36.024790623,32.2018623614,0.297902234184899,0.00314326730288408,36.0247906750779
"Mahisāni Island","India",325559,229388,0,280108,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347106," "," ",0," "," "," ",36811.2430163,28.2630309216,36.8112430163,28.1251129642,34.5147230596,0.31923606525989,0.00245405355548089,28.1251129114897
"Maheskhali Island","India",325560,229171,0,280109,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346066," "," ",0," "," "," ",192037.821713,261.712026734,192.037821713,260.432102165,181.48113763,1.69076023325007,0.0227135317935662,260.432098277625
"Patibania Island","India",325561,229381,0,280110,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347099," "," ",0," "," "," ",79955.1011338,146.77564005,79.9551011338,146.059416393,76.6940878396,0.714627027552543,0.0127444428230274,146.059416409461
"Rākshaskhāli","India",325562,229377,0,280111,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347095," "," ",0," "," "," ",27989.8554372,23.6898385254,27.9898554372,23.5744601796,27.3621262585,0.255515181763336,0.00205780894197596,23.5744601907579
"Matarbāri Island","India",325563,229168,0,280112,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346061," "," ",0," "," "," ",45735.355386,44.2763988526,45.735355386,44.0607578713,43.5487080933,0.403806642171113,0.00384601816576897,44.0607593283192
"Pātharpratima Island","India",325566,230038,0,280115,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",352168,"Sanderson Island","Sikårpur Island",0," "," "," ",66825.0383086,97.0177104437,66.8250383086,96.5462694899,63.9874661867,0.595765811475348,0.00843145442326192,96.5462696604346
"Sonār Char","India",325567,229984,0,280116,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",350782," "," ",0," "," "," ",25623.8306782,20.6252946368,25.6238306782,20.525231813,25.7124832021,0.24150781349452,0.00179308429388883,20.5252317563703
"Sāgar Island","India",325568,229305,0,280117,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347020," "," ",0," "," "," ",78963.149729,241.148014441,78.963149729,239.974044517,75.0140601982,0.692104787394037,0.0209491622798012,239.97404429056
"Kutubdia Island","India",325571,229118,0,280120,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",345995,"Kutubdia","Kutubdia",0," "," "," ",48567.8111857,66.93688797,48.5678111857,66.6122970005,45.7500976279,0.419425678693213,0.00581962190976744,66.6123015495283
"Kukuri Mukuri Char","India",325574,229250,0,280123,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346169," "," ",0," "," "," ",35940.3316192,50.5895607031,35.9403316192,50.3449604942,36.5434753535,0.342011377902245,0.00440121547707652,50.3449605042768
"Char Lakshmi","India",325575,229147,0,280124,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346040," "," ",0," "," "," ",40036.1832305,76.2237847576,40.0361832305,75.8551447015,39.3841230448,0.367800237605048,0.00663097849688038,75.8551447488196
"Agnimāri Char","India",325576,229390,0,280125,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",347108,"Nayachara","Nayachara",0," "," "," ",33632.3011964,49.3043482073,33.6323011964,49.0662349573,35.1716856102,0.327056892002895,0.00429045529976567,49.0662332527694
"Char Jamuna","India",325577,229117,0,280126,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",345994,"Char Ganga","Char Ganga",0," "," "," ",135143.403546,225.425095735,135.143403546,224.335442643,134.420075137,1.24825827271619,0.0196126807475766,224.335442684027
"Latār Char","India",325579,229996,0,280128,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",350796," "," ",0," "," "," ",48048.8071618,29.4639554209,48.0488071618,29.3219956564,49.8231493114,0.463987094189596,0.00256521193049509,29.3219955663316
"Kapālbera Char","India",325580,229109,0,280129,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",345986," "," ",0," "," "," ",91905.0714808,166.204675231,91.9050714808,165.404772617,92.2237026605,0.85591893306697,0.01447358170307,165.404772903248
"Kachuākhāli Char","Africa",325583,229235,0,280131,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346154," "," ",0," "," "," ",20431.5732295,23.4967436947,20.4315732295,23.3841903654,20.5724226516,0.19247800141966,0.00204818558949334,23.3841903654967
"Sākuchia Char","India",325588,229150,0,280133,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346043,"Manpura","Manpura",0," "," "," ",67318.8687028,108.926332467,67.3188687028,108.40415563,64.8329621177,0.59349127039778,0.00949348825923824,108.40415567972
"South Hātia Island","India",325593,229088,0,280135,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",345948," "," ",0," "," "," ",128639.850024,381.645260842,128.639850024,379.817436768,122.231982317,1.13587665745957,0.033268839935918,379.817436479554
