candidate_id,accepted_species,trait_name,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
palmpedia-92760e90c04750583f2ec89a,Ptychosperma waitianum,flower_size_class,small,https://web.archive.org/web/20250715174056id_/https://palmpedia.net/wiki/Ptychosperma_waitianum,Flowers densely dark-lepidotel staminate flowers 6-7 mm.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-742a93997f06dda02dfaa48d,Dypsis ampasindavae,flower_primary_color,white,https://web.archive.org/web/20200124143524id_/http://www.palmpedia.net:80/wiki/Dypsis_ampasindavae,FLOWERS cream;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-72704bb18cc28e6de3ec26b0,Maxburretia gracilis,inflorescence_display,few_flowered|solitary,https://web.archive.org/web/20200217170247id_/http://www.palmpedia.net:80/wiki/Maxburretia_gracilis,"Flowers solitary or inserted in groups of 2–3, bisexual, anout 2 x 1.5 mm, stamen filaments fused into a conspicuous about 2.5 mm long tube, shortly adnate to corolla basally, gynoecium about 1 mm long, densely covered by silky hairs.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-9e3c40f48b32d1477f3ade0a,Physokentia insolita,flower_primary_color,white,https://web.archive.org/web/20250619010918id_/https://palmpedia.net/wiki/Physokentia_insolita,"Flowers cream-colored in bud: staminate flowers asymmetric, 5.5-7 mm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-5cf3d4484e46a1d5f541225b,Physokentia insolita,flower_size_class,small,https://web.archive.org/web/20250619010918id_/https://palmpedia.net/wiki/Physokentia_insolita,"Flowers cream-colored in bud: staminate flowers asymmetric, 5.5-7 mm.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-0702069f4e8219b5f04d6253,Pritchardia munroi,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124083221id_/http://www.palmpedia.net:80/wiki/Pritchardia_munroi,"inflorescences composed of 1-5 panicles, shorter than petioles in flower and fruit, panicles branched to 2 orders, rachillae permanently clothed with thick, uniform, grayish brown hairs;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-5161a4d74a0c8938f856c637,Wallaceodoxa raja-ampat,flower_size_class,small,https://web.archive.org/web/20200129185445id_/http://www.palmpedia.net:80/wiki/Wallaceodoxa_raja-ampat,"Pistillate flowers 5-6 × 3.5-4 mm near anthesis, cream to light green;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-6d14c1eada8267eeb0afd4ea,Astrocaryum murumuru,floral_form,tubular,https://web.archive.org/web/20200124084316id_/http://www.palmpedia.net:80/wiki/Astrocaryum_murumuru,"corolla of the pistillate flower vase-shaped, or tubular often shallowly contracted at the middle or at the distal third (like a 8), large enough to encompass the proximal part of the stigmas.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e9445c391d86bc62fea38f2b,Saribus papuanus,inflorescence_display,few_flowered|solitary,https://web.archive.org/web/20200217170833id_/http://www.palmpedia.net:80/wiki/Saribus_papuanus,"Flowers solitary or in clusters of 2-4, ca 1.2 mm long, sessile on superficial pulvinuli, with an inconspicuous bracteole;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e7b0793ab2bbf02405d3e553,Saribus papuanus,flower_primary_color,yellow_orange,https://web.archive.org/web/20200217170833id_/http://www.palmpedia.net:80/wiki/Saribus_papuanus,"Recent collections from Yapen Is, such as Arisoi HA1 (MAN), have yellow flowers and orange-red fruits.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-b720e16ba94cd13883a79795,Saribus papuanus,flower_primary_color,yellow_orange,https://web.archive.org/web/20200217170833id_/http://www.palmpedia.net:80/wiki/Saribus_papuanus,flowers are yellow;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-d9de05db748ab930c33d2cd1,Dypsis nossibensis,flower_primary_color,blue_purple|white,https://web.archive.org/web/20200105120816id_/http://www.palmpedia.net:80/wiki/Dypsis_nossibensis,"petals purplish white, 4.4-4.5 x 5 mm, fleshy, ovate, slightly acute, inserted on the edge of a fleshy receptacle about 3 mm high and 4 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-35d2875dc492171408da588f,Dypsis nossibensis,flower_primary_color,blue_purple|white,https://web.archive.org/web/20200105120816id_/http://www.palmpedia.net:80/wiki/Dypsis_nossibensis,"petals purplish white, 7-8.3 x 7 mm, broadly ovate, acute, hooded;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-d37649172844a3e0ae2761dd,Heterospathe barfodii,flower_size_class,very_small,https://web.archive.org/web/20250804225703id_/https://palmpedia.net/wiki/Heterospathe_barfodii,"Staminate flower 2.9-3.7 mm long, 2.7-3.3 mm in diam.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-728eee63629eb963fe7bbd7a,Heterospathe barfodii,flower_size_class,very_small,https://web.archive.org/web/20250804225703id_/https://palmpedia.net/wiki/Heterospathe_barfodii,"Pistillate flower immature, bud about 4.9 mm long, about 2.7 mm in diam., globose-ovoid, deep maroon;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-ead3547a1bf2bfa3d961a853,Ptychosperma schefferi,flower_primary_color,white,https://web.archive.org/web/20200919001432id_/http://palmpedia.net/wiki/Ptychosperma_schefferi,"It has dark green leaves, and a whitish covering on the crownshaft, The flowers are white in color and are followed by a dark purple fruit.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a5541e17af50a0097d10dd70,Saribus merrillii,inflorescence_display,solitary,https://web.archive.org/web/20200217170828id_/http://www.palmpedia.net:80/wiki/Saribus_merrillii,"Flowers solitary, sessile, 3-4.5 mm long, ovate-acute in bud, on large raised pulvini;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a85446b167376e0c6fa98ad7,Saribus merrillii,flower_primary_color,yellow_orange,https://web.archive.org/web/20200217170828id_/http://www.palmpedia.net:80/wiki/Saribus_merrillii,flowers are yellow;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-d1a799cd9d1ef9cd87e3a395,Coccothrinax inaguensis,flower_primary_color,yellow_orange,https://web.archive.org/web/20200124124900id_/http://www.palmpedia.net:80/wiki/Coccothrinax_inaguensis,"The outer petals and specialised leaves of the flower are yellow or straw-coloured, and the ovaries are yellowish-green.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-70150686f0688b107102c06c,Cyrtostachys elegans,flower_size_class,very_small,https://web.archive.org/web/20200128062548id_/http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,"Staminate flowers 2 – 2.5 × 2 – 2.7 mm, asymmetrical;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-b7a437b013015372c7987874,Cyrtostachys elegans,flower_size_class,very_small,https://web.archive.org/web/20200128062548id_/http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,Pistillate flowers 2 – 5.2 × 1.3 – 4.5 mm;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-05b2c836a76c9185ed464691,Rhopaloblaste augusta,flower_size_class,small|very_small,https://web.archive.org/web/20240914115851id_/https://palmpedia.net/wiki/Rhopaloblaste_augusta,"Staminate flower symmetric, 6 - 6.8 mm long, 4 -4.8 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-8a76131d7d719dbd02c4104f,Rhopaloblaste augusta,flower_size_class,small|very_small,https://web.archive.org/web/20240914115851id_/https://palmpedia.net/wiki/Rhopaloblaste_augusta,"Pistillate flower 4 - 4.1 mm long, 3.8 - 4 mm diam., borne throughout the rachillae;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-8a29c5231d1c5a83621893c6,Butia eriospatha,flower_size_class,small|very_small,https://web.archive.org/web/20200131122352id_/http://www.palmpedia.net:80/wiki/Butia_eriospatha,"pistillate flowers rounded, 3-5 mm long, 3.5-5 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-c282fa723a830fb7479d49a9,Butia eriospatha,flower_size_class,small|very_small,https://web.archive.org/web/20200131122352id_/http://www.palmpedia.net:80/wiki/Butia_eriospatha,"staminate flowers 6-8 mm long below, those above 4-5 mm long;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-9afc067e78a74e611368f979,Pritchardia schattaueri,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200124092948id_/http://www.palmpedia.net:80/wiki/Pritchardia_schattaueri,"leaf blade slightly undulate, divided 1/3-2/5, abaxial surface incompletely covered with scattered lepidia, segment tips drooping inflorescences composed of 1-4 panicles, shorter than or about equaling petioles, when in flower, and in fruit, panicles branched to 2 orders, rachillae glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-eed59e09b94f0bfb1e58152e,Acanthophoenix crinita,flower_size_class,small|very_small,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,"Staminate flowers 12 × 12 mm, ivory white turning to light yellow except pistillode and basal part of filaments pinkcolored;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2e8ebb453cd3a84e5b3b5e32,Acanthophoenix crinita,flower_primary_color,white,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,"Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-48458061b9f1bbe39bb38361,Acanthophoenix crinita,flower_size_class,small|very_small,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,"Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-e2a2ee91ef6f1721cb250cef,Acanthophoenix crinita,flower_primary_color,green_brown_inconspicuous,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,"Mature fruit black with persistent beige or light brown perianth, ellipsoidal and slightly curved, 15–20 × 8 mm;",false,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,fruit-stage persistent perianth is not primary flower colour at anthesis
palmpedia-8fa015ad289ca36616e43a9e,Dypsis hildebrandtii,flower_size_class,very_small,https://web.archive.org/web/20200105121222id_/http://www.palmpedia.net:80/wiki/Dypsis_hildebrandtii,"FLOWERS rounded, to 1.2 x 1 mm at anthesis;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-93323761a61d9de71a4f0cdc,Dypsis catatiana,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://web.archive.org/web/20200105120951id_/http://www.palmpedia.net:80/wiki/Dypsis_catatiana,flowers yellow-green.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-5a0024b70abc49a63498543a,Dypsis scottiana,flower_primary_color,green_brown_inconspicuous|white,https://web.archive.org/web/20200128062318id_/http://www.palmpedia.net:80/wiki/Dypsis_scottiana,"rachillae 0.7-6.5 cm long, about 1 mm in diam., sparsely scaly, with distant superficial triads, with green to cream flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-c85dee934f03d81e60af25dd,Dypsis procumbens,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105115835id_/http://www.palmpedia.net:80/wiki/Dypsis_procumbens,"petals orange, connate for 0.5-0.8 mm, free lobes 1.5-2.8 x 1- 2.2 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-ba315fe15d078496d0200a33,Marojejya insignis,flower_primary_color,green_brown_inconspicuous,https://web.archive.org/web/20200111120322id_/http://www.palmpedia.net:80/wiki/Marojejya_insignis,FLOWERS green to creamcoloured;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-234b57a738a19b5533d8e718,Pritchardia martii,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200123051146id_/http://www.palmpedia.net:80/wiki/Pritchardia_martii,"inflorescences composed of 1-4 panicles, shorter than petioles in flower and fruit to exceeding petioles or leaf blades in flower and greatly exceeding leaf blades in fruit, panicles branched to 2 orders, rachillae clothed with dense, felt-like indumentum or glabrous;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-c96f70c354ba431c3edd73af,Sabal antillensis,floral_form,tubular,https://web.archive.org/web/20200121200417id_/http://www.palmpedia.net:80/wiki/Sabal_antillensis,"Flowers sessile, minute, 3.5–5 mm long, calyx green, glabrous, tubular to cupulate, 2.3–3 mm long, 2–2.5 mm wide, petals glabrous, white, obovate, 1.2–1.4 mm long, anthers 1–1.2 mm long, cream white to pale yellow, style 1.4–1.6 mm long, 0.5 mm wide.",false,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,"tubular statement describes the calyx, not the corolla or whole flower"
palmpedia-04e0d6402152143840715556,Sabal antillensis,flower_size_class,very_small,https://web.archive.org/web/20200121200417id_/http://www.palmpedia.net:80/wiki/Sabal_antillensis,"Flowers sessile, minute, 3.5–5 mm long, calyx green, glabrous, tubular to cupulate, 2.3–3 mm long, 2–2.5 mm wide, petals glabrous, white, obovate, 1.2–1.4 mm long, anthers 1–1.2 mm long, cream white to pale yellow, style 1.4–1.6 mm long, 0.5 mm wide.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-9c85e25854a16205e68acda8,Borassus madagascariensis,flower_size_class,small,https://web.archive.org/web/20200130232533id_/http://www.palmpedia.net:80/wiki/Borassus_madagascariensis,Staminate flowers 0.4 – 0.7 cm.,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-403ecf4e31e270a2cbd7a562,Dypsis perrieri,flower_primary_color,white,https://web.archive.org/web/20200105121232id_/http://www.palmpedia.net:80/wiki/Dypsis_perrieri,"FLOWERS cream, with sepals 1.5-3 x 1.6-3.2 mm, the outermost smallest, proximally gibbous, keeled, ovate, rounded, ciliolate;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-31271183a30fbb5bb7b54c18,Dypsis spicata,flower_size_class,very_small,https://web.archive.org/web/20200105121317id_/http://www.palmpedia.net:80/wiki/Dypsis_spicata,FLOWERS about 0.7 mm high;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2a413d65bff2fec5135826eb,Dypsis spicata,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20200105121317id_/http://www.palmpedia.net:80/wiki/Dypsis_spicata,"However, the inflorescence bears a single branch at the base of the spike.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-4f0c0ded52bd099b994317f8,Dypsis thiryana,flower_primary_color,white,https://web.archive.org/web/20200105120631id_/http://www.palmpedia.net:80/wiki/Dypsis_thiryana,"rachillae (2.5-) 6-15 cm long, about 1 mm in diam., glabrous, with distant superficial triads and white flowers.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-9ba9b7a87501e4576e622303,Cyphophoenix alba,flower_size_class,small|very_small,https://web.archive.org/web/20200124142742id_/http://www.palmpedia.net:80/wiki/Cyphophoenix_alba,"Flowers sessile, in horizontal triads of two staminate and a pistillate in the lower half of the rachilla or more, paired or solitary staminate distally, each cluster subtended by a prominent, spreading, rounded bract, bracteoles 3, brown the outer low, rounded, the two inner prominent, sepal-like, to about 3 mm high: staminate flowers smaller than the pistillate, about 3.5 mm long, sepals 3, glabrous broadly imbricate, slightly keeled dorsally, about 2.5 mm high;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-bbc024e8d3e63d84f966f1a1,Cyphophoenix alba,flower_size_class,small|very_small,https://web.archive.org/web/20200124142742id_/http://www.palmpedia.net:80/wiki/Cyphophoenix_alba,"pistillode longer than the stamens in bud, fluted-columnar, expanded into a rounded apex: pistillate flowers in bud 5-6 mm high;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-24348272d4376f7f6a962241,Dypsis utilis,flower_primary_color,blue_purple|red_pink,https://web.archive.org/web/20200123051336id_/http://www.palmpedia.net:80/wiki/Dypsis_utilis,"FLOWERS purplish or reddish at anthesis, with sepals 2-2.2 x 3.5-5 mm, unequal, the outermost smallest, fleshy, hooded;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2c947a3e517a37bb4c19c300,Dypsis rivularis,flower_primary_color,yellow_orange,https://web.archive.org/web/20200105121252id_/http://www.palmpedia.net:80/wiki/Dypsis_rivularis,"FLOWERS yellow, without discernible scent, with sepals 0.8-1.1 x 1.4-1.8 mm, broadly elliptic, rounded, minutely ciliate;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-abe21278058c49ffe9fddef0,Dypsis oreophila,flower_primary_color,red_pink|white,https://web.archive.org/web/20200105121016id_/http://www.palmpedia.net:80/wiki/Dypsis_oreophila,"flowers cream or reddish, without scent.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-eb4ceb88dc6f29a0f73c27a7,Dypsis crinita,flower_primary_color,blue_purple,https://web.archive.org/web/20200130232142id_/http://www.palmpedia.net:80/wiki/Dypsis_crinita,"petals purplish at anthesis, equal, ovate, acute, about 2.5 x 1.8 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-2df41781113ae25cff7380f1,Copernicia hospita,flower_primary_color,green_brown_inconspicuous,https://web.archive.org/web/20200124130905id_/http://www.palmpedia.net:80/wiki/Copernicia_hospita,"Dainty brown flowers extend, past the leaves on uniquely hairy branches.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-55bb38da2e20d9df9da5c251,Dypsis coriacea,flower_primary_color,white,https://web.archive.org/web/20200105120319id_/http://www.palmpedia.net:80/wiki/Dypsis_coriacea,"petals white, 1.8-2.4 x 1-1.7 mm, striate;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-a04f36da8d69f1780b4fde23,Lemurophoenix halleuxii,flower_size_class,small|very_small,https://web.archive.org/web/20200121193842id_/http://www.palmpedia.net:80/wiki/Lemurophoenix_halleuxii,"Staminate flower-bud pale greenish brown, about 8 x 5 mm, at anthesis the flower with a spread of about 14 mm;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-45b31a20e38f1531a62fd578,Lemurophoenix halleuxii,flower_size_class,small|very_small,https://web.archive.org/web/20200121193842id_/http://www.palmpedia.net:80/wiki/Lemurophoenix_halleuxii,"Pistillate flower in immature bud, about 4-5 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-bd5e32c3f3b55d676716a0fc,Dypsis thermarum,flower_size_class,very_small,https://web.archive.org/web/20200105120430id_/http://www.palmpedia.net:80/wiki/Dypsis_thermarum,"FLOWERS rounded, about 1.5 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-71edd21290370134168a65f4,Dypsis thermarum,flower_size_class,very_small,https://web.archive.org/web/20200105120430id_/http://www.palmpedia.net:80/wiki/Dypsis_thermarum,"FLOWERS globular, about 1.3 mm in diam.;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-fda8b2c36a04021ff168a852,Masoala kona,flower_primary_color,yellow_orange,https://web.archive.org/web/20200111115552id_/http://www.palmpedia.net:80/wiki/Masoala_kona,"FLOWERS yellow, the sepals 4.5-5.5 x 2.8-3.8 mm, keeled, acute, with ragged edges;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-424bea1ef03ced7223c9cade,Masoala madagascariensis,flower_primary_color,green_brown_inconspicuous,https://web.archive.org/web/20200111115157id_/http://www.palmpedia.net:80/wiki/Masoala_madagascariensis,"when dried, glabrous or nearly so, with triads in pits, the young flowers green.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-0a48eed39e4a404aba84870c,Saribus jeanneneyi,inflorescence_display,few_flowered|solitary,https://web.archive.org/web/20200121193741id_/http://www.palmpedia.net:80/wiki/Saribus_jeanneneyi,"rachillae short, ± clustered at the ends of second-order branches, bearing rather distant cincinni of 3 flowers basally and solitary flowers distally.",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-8cd127ad553ebc9078f365d5,Dypsis minuta,flower_primary_color,white,https://web.archive.org/web/20200105121457id_/http://www.palmpedia.net:80/wiki/Dypsis_minuta,FLOWERS white;,true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
palmpedia-f8d7c2f0865c2f2834f13a9a,Dypsis pachyramea,flower_size_class,very_small,https://web.archive.org/web/20200105120827id_/http://www.palmpedia.net:80/wiki/Dypsis_pachyramea,"FLOWERS at anthesis about 1.1 mm, spherical;",true,wild_species_treatment,Codex source-backed line-by-line evidence audit,2026-08-12T16:10:00Z,accepted: exact species-page identity; quote directly supports the trait and reviewed state; provenance complete; no named cultivar transfer
